-200.00	0.00000e+000	0.00000e+000	0.00000e+000	0.00000e+000	0.00000e+000	0.00000e+000	
-199.90	9.80053e-009	-7.07589e-009	0.00000e+000	2.57748e-009	-9.40663e-010	-3.03314e-014	
-199.80	9.79538e-008	3.23614e-008	3.74044e-012	1.18601e-008	-4.45387e-009	2.42281e-012	
-199.70	-9.93888e-005	1.78619e-005	3.81183e-011	3.01389e-008	2.51439e-007	1.47137e-007	
-199.60	-2.20631e-004	3.97489e-005	1.69164e-010	5.60631e-008	5.61555e-007	2.58544e-007	
-199.50	-3.56346e-004	6.22801e-005	5.12735e-010	9.27973e-008	9.04481e-007	3.67965e-007	
-199.40	-5.07353e-004	8.51865e-005	1.24225e-009	1.42685e-007	1.27722e-006	4.83587e-007	
-199.30	-6.74129e-004	1.08553e-004	2.59343e-009	2.04810e-007	1.67932e-006	6.05467e-007	
-199.20	-8.57081e-004	1.32403e-004	4.86589e-009	2.80050e-007	2.11121e-006	7.33349e-007	
-199.10	-1.05673e-003	1.56669e-004	8.42136e-009	3.72096e-007	2.57084e-006	8.67014e-007	
-199.00	-1.27364e-003	1.81348e-004	1.36787e-008	4.83199e-007	3.05479e-006	1.00629e-006	
-198.90	-1.50819e-003	2.06553e-004	2.11054e-008	6.12873e-007	3.56208e-006	1.15097e-006	
-198.80	-1.76062e-003	2.32416e-004	3.12067e-008	7.61193e-007	4.09283e-006	1.30087e-006	
-198.70	-2.03130e-003	2.59065e-004	4.45109e-008	9.29705e-007	4.64439e-006	1.45582e-006	
-198.60	-2.32058e-003	2.86674e-004	6.15532e-008	1.11937e-006	5.21387e-006	1.61569e-006	
-198.50	-2.62872e-003	3.15407e-004	8.28569e-008	1.33184e-006	5.79938e-006	1.78037e-006	
-198.40	-2.95604e-003	3.45368e-004	1.08914e-007	1.57026e-006	6.39846e-006	1.94978e-006	
-198.30	-3.30288e-003	3.76664e-004	1.40163e-007	1.83641e-006	7.00839e-006	2.12388e-006	
-198.20	-3.66960e-003	4.09402e-004	1.76969e-007	2.12997e-006	7.62740e-006	2.30264e-006	
-198.10	-4.05656e-003	4.43602e-004	2.19603e-007	2.45064e-006	8.25517e-006	2.48602e-006	
-198.00	-4.46423e-003	4.79180e-004	2.68221e-007	2.79839e-006	8.89079e-006	2.67406e-006	
-197.90	-4.89317e-003	5.16029e-004	3.22846e-007	3.17072e-006	9.53330e-006	2.86678e-006	
-197.80	-5.34389e-003	5.53998e-004	3.83353e-007	3.56388e-006	1.01839e-005	3.06422e-006	
-197.70	-5.81700e-003	5.92776e-004	4.49457e-007	3.97703e-006	1.08433e-005	3.26642e-006	
-197.60	-6.31320e-003	6.32005e-004	5.20700e-007	4.40979e-006	1.15112e-005	3.47352e-006	
-197.50	-6.83313e-003	6.71438e-004	5.96449e-007	4.85783e-006	1.21883e-005	3.68560e-006	
-197.40	-7.37726e-003	7.10897e-004	6.75891e-007	5.31558e-006	1.28773e-005	3.90273e-006	
-197.30	-7.94607e-003	7.50156e-004	7.58040e-007	5.78053e-006	1.35808e-005	4.12500e-006	
-197.20	-8.54010e-003	7.89017e-004	8.41740e-007	6.25145e-006	1.42982e-005	4.35250e-006	
-197.10	-9.15979e-003	8.27432e-004	9.25682e-007	6.72494e-006	1.50299e-005	4.58529e-006	
-197.00	-9.80525e-003	8.65488e-004	1.00842e-006	7.19911e-006	1.57775e-005	4.81758e-006	
-196.90	-1.04767e-002	9.03215e-004	1.08837e-006	7.67632e-006	1.65405e-005	5.04355e-006	
-196.80	-1.11744e-002	9.40587e-004	1.16389e-006	8.15834e-006	1.73173e-005	5.26371e-006	
-196.70	-1.18986e-002	9.77735e-004	1.23323e-006	8.64337e-006	1.81080e-005	5.47808e-006	
-196.60	-1.26494e-002	1.01480e-003	1.29465e-006	9.12939e-006	1.89151e-005	5.68673e-006	
-196.50	-1.34270e-002	1.05185e-003	1.34635e-006	9.61681e-006	1.97390e-005	5.88971e-006	
-196.40	-1.42315e-002	1.08892e-003	1.38661e-006	1.01062e-005	2.05784e-005	6.08712e-006	
-196.30	-1.50633e-002	1.12606e-003	1.41374e-006	1.05968e-005	2.14338e-005	6.27899e-006	
-196.20	-1.59223e-002	1.16327e-003	1.42615e-006	1.10893e-005	2.23066e-005	6.46536e-006	
-196.10	-1.68089e-002	1.20048e-003	1.42239e-006	1.15849e-005	2.31966e-005	6.64624e-006	
-196.00	-1.77232e-002	1.23770e-003	1.40113e-006	1.20834e-005	2.41040e-005	6.82165e-006	
-195.90	-1.86653e-002	1.27493e-003	1.36124e-006	1.25834e-005	2.50302e-005	6.99156e-006	
-195.80	-1.96353e-002	1.31221e-003	1.30178e-006	1.30840e-005	2.59768e-005	7.15591e-006	
-195.70	-2.06333e-002	1.34956e-003	1.22200e-006	1.35846e-005	2.69442e-005	7.31461e-006	
-195.60	-2.16594e-002	1.38701e-003	1.12138e-006	1.40852e-005	2.79324e-005	7.46753e-006	
-195.50	-2.27136e-002	1.42457e-003	9.99595e-007	1.45874e-005	2.89418e-005	7.61451e-006	
-195.40	-2.37960e-002	1.46225e-003	8.56544e-007	1.50938e-005	2.99718e-005	7.75538e-006	
