-198.60	-1.19040e-004	2.20615e-005	1.27333e-007	-1.09270e-003	1.33663e-004	8.76581e-007	-9.42970e+000	1.75086e+000	5.63917e+000	-2.09694e-003	2.00230e-004	1.44809e-006	-1.14924e-003	1.62419e-004	9.17760e-007	-1.21174e-003	1.55725e-004	1.00391e-006	
-198.50	-1.43283e-004	2.68298e-005	1.46539e-007	-1.32951e-003	1.57005e-004	1.03911e-006	-1.12611e+001	2.11454e+000	6.47044e+000	-2.38424e-003	2.15643e-004	1.60340e-006	-1.39662e-003	1.92518e-004	1.08754e-006	-1.47279e-003	1.83835e-004	1.18565e-006	
-198.40	-1.70111e-004	3.22606e-005	1.66589e-007	-1.59729e-003	1.82217e-004	1.21803e-006	-1.32732e+001	2.52699e+000	7.34920e+000	-2.69136e-003	2.30794e-004	1.76447e-006	-1.67577e-003	2.25552e-004	1.27403e-006	-1.76740e-003	2.14477e-004	1.38462e-006	
-198.30	-1.99547e-004	3.84213e-005	1.87361e-007	-1.89808e-003	2.09309e-004	1.41391e-006	-1.54674e+001	2.99344e+000	8.27483e+000	-3.01882e-003	2.45680e-004	1.93124e-006	-1.98863e-003	2.61647e-004	1.47769e-006	-2.09763e-003	2.47730e-004	1.60127e-006	
-198.20	-2.31600e-004	4.53869e-005	2.08726e-007	-2.23394e-003	2.38295e-004	1.62731e-006	-1.78444e+001	3.51975e+000	9.24698e+000	-3.36707e-003	2.60299e-004	2.10366e-006	-2.33716e-003	3.00944e-004	1.69900e-006	-2.46554e-003	2.83682e-004	1.83603e-006	
-198.10	-2.66264e-004	5.32393e-005	2.30561e-007	-2.60696e-003	2.69194e-004	1.85878e-006	-2.04042e+001	4.11232e+000	1.02655e+001	-3.73660e-003	2.74648e-004	2.28167e-006	-2.72338e-003	3.43588e-004	1.93841e-006	-2.87323e-003	3.22433e-004	2.08934e-006	
-198.00	-3.03514e-004	6.20657e-005	2.52743e-007	-3.01930e-003	3.02026e-004	2.10889e-006	-2.31464e+001	4.77803e+000	1.13307e+001	-4.12785e-003	2.88723e-004	2.46519e-006	-3.14933e-003	3.89721e-004	2.19639e-006	-3.32282e-003	3.64092e-004	2.36164e-006	
-197.90	-3.43316e-004	7.19570e-005	2.75154e-007	-3.47315e-003	3.36814e-004	2.37820e-006	-2.60703e+001	5.52397e+000	1.24430e+001	-4.54124e-003	3.02521e-004	2.65416e-006	-3.61710e-003	4.39475e-004	2.47341e-006	-3.81646e-003	4.08771e-004	2.65335e-006	
-197.80	-3.85626e-004	8.30056e-005	2.97686e-007	-3.97072e-003	3.73580e-004	2.66725e-006	-2.91750e+001	6.35735e+000	1.36032e+001	-4.97719e-003	3.16041e-004	2.84851e-006	-4.12886e-003	4.92972e-004	2.76994e-006	-4.35635e-003	4.56586e-004	2.96493e-006	
-197.70	-4.30393e-004	9.53021e-005	3.20237e-007	-4.51430e-003	4.12346e-004	2.97659e-006	-3.24599e+001	7.28521e+000	1.48125e+001	-5.43609e-003	3.29280e-004	3.04817e-006	-4.68680e-003	5.50307e-004	3.08645e-006	-4.94470e-003	5.07648e-004	3.29682e-006	
-197.60	-4.77561e-004	1.08932e-004	3.42718e-007	-5.10621e-003	4.53129e-004	3.30676e-006	-3.59252e+001	8.31412e+000	1.60724e+001	-5.91831e-003	3.42234e-004	3.25307e-006	-5.29321e-003	6.11544e-004	3.42343e-006	-5.58377e-003	5.62061e-004	3.64948e-006	
-197.50	-5.27079e-004	1.23972e-004	3.65051e-007	-5.74878e-003	4.95942e-004	3.65832e-006	-3.95714e+001	9.44997e+000	1.73848e+001	-6.42421e-003	3.54902e-004	3.46313e-006	-5.95042e-003	6.76716e-004	3.78136e-006	-6.27586e-003	6.19914e-004	4.02337e-006	
-197.40	-5.78895e-004	1.40489e-004	3.87173e-007	-6.44443e-003	5.40793e-004	4.03179e-006	-4.34002e+001	1.06979e+001	1.87518e+001	-6.95413e-003	3.67281e-004	3.67828e-006	-6.66083e-003	7.45833e-004	4.16076e-006	-7.02332e-003	6.81281e-004	4.41896e-006	
-197.30	-6.32964e-004	1.58538e-004	4.09036e-007	-7.19558e-003	5.87681e-004	4.42772e-006	-4.74143e+001	1.20622e+001	2.01762e+001	-7.50839e-003	3.79368e-004	3.89843e-006	-7.42688e-003	8.18887e-004	4.56212e-006	-7.82854e-003	7.46219e-004	4.83676e-006	
-197.20	-6.89246e-004	1.78162e-004	4.30605e-007	-8.00472e-003	6.36603e-004	4.84664e-006	-5.16174e+001	1.35462e+001	2.16608e+001	-8.08728e-003	3.91161e-004	4.12352e-006	-8.25108e-003	8.95847e-004	4.98597e-006	-8.69396e-003	8.14765e-004	5.27724e-006	
-197.10	-7.47709e-004	1.99392e-004	4.51863e-007	-8.87435e-003	6.87546e-004	5.28907e-006	-5.60143e+001	1.51526e+001	2.32087e+001	-8.69109e-003	4.02657e-004	4.35345e-006	-9.13596e-003	9.76672e-004	5.43284e-006	-9.62205e-003	8.86938e-004	5.74093e-006	
-197.00	-8.08327e-004	2.22247e-004	4.72760e-007	-9.80701e-003	7.40499e-004	5.75528e-006	-6.06106e+001	1.68835e+001	2.48210e+001	-9.31995e-003	4.13947e-004	4.58312e-006	-1.00841e-002	1.06132e-003	5.90299e-006	-1.06153e-002	9.62746e-004	6.22804e-006	
-196.90	-8.71079e-004	2.46737e-004	4.93154e-007	-1.08053e-002	7.95457e-004	6.24493e-006	-6.54128e+001	1.87403e+001	2.64934e+001	-9.97400e-003	4.25125e-004	4.80738e-006	-1.10981e-002	1.14976e-003	6.39608e-006	-1.16763e-002	1.04219e-003	6.73808e-006	
-196.80	-9.35953e-004	2.72863e-004	5.12865e-007	-1.18717e-002	8.52418e-004	6.75739e-006	-7.04282e+001	2.07243e+001	2.82197e+001	-1.06535e-002	4.36184e-004	5.02649e-006	-1.21805e-002	1.24195e-003	6.91147e-006	-1.28076e-002	1.12528e-003	7.27026e-006	
-196.70	-1.00294e-003	3.00617e-004	5.31746e-007	-1.30089e-002	9.11375e-004	7.29211e-006	-7.56646e+001	2.28362e+001	2.99955e+001	-1.13586e-002	4.47126e-004	5.24035e-006	-1.33340e-002	1.33787e-003	7.44858e-006	-1.40118e-002	1.21199e-003	7.82385e-006	
-196.60	-1.07203e-003	3.29986e-004	5.49681e-007	-1.42195e-002	9.72323e-004	7.84850e-006	-8.11308e+001	2.50771e+001	3.18182e+001	-1.20895e-002	4.57950e-004	5.44888e-006	-1.45613e-002	1.43749e-003	8.00685e-006	-1.52915e-002	1.30231e-003	8.39818e-006	
-196.50	-1.14324e-003	3.60955e-004	5.66580e-007	-1.55062e-002	1.03526e-003	8.42603e-006	-8.68355e+001	2.74478e+001	3.36859e+001	-1.28464e-002	4.68656e-004	5.65203e-006	-1.58650e-002	1.54083e-003	8.58570e-006	-1.66494e-002	1.39621e-003	8.99260e-006	
-196.40	-1.21655e-003	3.93503e-004	5.82377e-007	-1.68716e-002	1.10017e-003	9.02413e-006	-9.27880e+001	2.99494e+001	3.55981e+001	-1.36294e-002	4.79244e-004	5.84976e-006	-1.72478e-002	1.64786e-003	9.18457e-006	-1.80881e-002	1.49368e-003	9.60650e-006	
-196.30	-1.29198e-003	4.27611e-004	5.97030e-007	-1.83184e-002	1.16707e-003	9.64226e-006	-9.89980e+001	3.25836e+001	3.75543e+001	-1.44387e-002	4.89714e-004	6.04202e-006	-1.87125e-002	1.75861e-003	9.80290e-006	-1.96104e-002	1.59468e-003	1.02393e-005	
-196.20	-1.36954e-003	4.63258e-004	6.10515e-007	-1.98494e-002	1.23594e-003	1.02799e-005	-1.05475e+002	3.53519e+001	3.95549e+001	-1.52744e-002	5.00065e-004	6.22877e-006	-2.02616e-002	1.87308e-003	1.04401e-005	-2.12189e-002	1.69920e-003	1.08904e-005	
-196.10	-1.44924e-003	5.00419e-004	6.22825e-007	-2.14672e-002	1.30680e-003	1.09364e-005	-1.12230e+002	3.82564e+001	4.16002e+001	-1.61366e-002	5.10299e-004	6.40996e-006	-2.18980e-002	1.99127e-003	1.10957e-005	-2.29164e-002	1.80722e-003	1.15593e-005	
-196.00	-1.53109e-003	5.39073e-004	6.33968e-007	-2.31746e-002	1.37965e-003	1.16114e-005	-1.19273e+002	4.12993e+001	4.36909e+001	-1.70253e-002	5.20413e-004	6.58558e-006	-2.36245e-002	2.11318e-003	1.17692e-005	-2.47057e-002	1.91872e-003	1.22453e-005	
-195.90	-1.61512e-003	5.79193e-004	6.43962e-007	-2.49742e-002	1.45448e-003	1.23042e-005	-1.26615e+002	4.44830e+001	4.58273e+001	-1.79405e-002	5.30408e-004	6.75558e-006	-2.54438e-002	2.23881e-003	1.24599e-005	-2.65893e-002	2.03368e-003	1.29481e-005	
-195.80	-1.70135e-003	6.20754e-004	6.52836e-007	-2.68689e-002	1.53132e-003	1.30142e-005	-1.34267e+002	4.78101e+001	4.80097e+001	-1.88824e-002	5.40285e-004	6.91993e-006	-2.73587e-002	2.36816e-003	1.31673e-005	-2.85703e-002	2.15207e-003	1.36670e-005	
-195.70	-1.78981e-003	6.63731e-004	6.60623e-007	-2.88614e-002	1.61016e-003	1.37410e-005	-1.42241e+002	5.12836e+001	5.02382e+001	-1.98508e-002	5.50042e-004	7.07862e-006	-2.93720e-002	2.50125e-003	1.38908e-005	-3.06512e-002	2.27389e-003	1.44016e-005	
-195.60	-1.88052e-003	7.08098e-004	6.67360e-007	-3.09544e-002	1.69101e-003	1.44839e-005	-1.50550e+002	5.49065e+001	5.25125e+001	-2.08458e-002	5.59679e-004	7.23161e-006	-3.14865e-002	2.63808e-003	1.46299e-005	-3.28349e-002	2.39911e-003	1.51512e-005	
-195.50	-1.97354e-003	7.53830e-004	6.73083e-007	-3.31506e-002	1.77389e-003	1.52423e-005	-1.59204e+002	5.86823e+001	5.48316e+001	-2.18673e-002	5.69198e-004	7.37889e-006	-3.37051e-002	2.77866e-003	1.53841e-005	-3.51241e-002	2.52772e-003	1.59154e-005	
-195.40	-2.06890e-003	8.00904e-004	6.77826e-007	-3.54528e-002	1.85882e-003	1.60157e-005	-1.68218e+002	6.26147e+001	5.71941e+001	-2.29153e-002	5.78597e-004	7.52042e-006	-3.60304e-002	2.92300e-003	1.61526e-005	-3.75217e-002	2.65972e-003	1.66935e-005	
-195.30	-2.16664e-003	8.49297e-004	6.81615e-007	-3.78638e-002	1.94580e-003	1.68035e-005	-1.77603e+002	6.67075e+001	5.95980e+001	-2.39896e-002	5.87876e-004	7.65619e-006	-3.84654e-002	3.07112e-003	1.69349e-005	-4.00304e-002	2.79509e-003	1.74851e-005	
-195.20	-2.26682e-003	8.98987e-004	6.84469e-007	-4.03862e-002	2.03485e-003	1.76050e-005	-1.87374e+002	7.09650e+001	6.20406e+001	-2.50902e-002	5.97037e-004	7.78618e-006	-4.10129e-002	3.22304e-003	1.77303e-005	-4.26530e-002	2.93384e-003	1.82895e-005	
-195.10	-2.36949e-003	9.49958e-004	6.86396e-007	-4.30228e-002	2.12600e-003	1.84197e-005	-1.97543e+002	7.53919e+001	6.45183e+001	-2.62169e-002	6.06078e-004	7.91036e-006	-4.36755e-002	3.37881e-003	1.85382e-005	-4.53923e-002	3.07596e-003	1.91061e-005	
-195.00	-2.47470e-003	1.00220e-003	6.87390e-007	-4.57762e-002	2.21927e-003	1.92468e-005	-2.08125e+002	7.99932e+001	6.70268e+001	-2.73696e-002	6.15001e-004	8.02872e-006	-4.64562e-002	3.53846e-003	1.93579e-005	-4.82509e-002	3.22146e-003	1.99342e-005	
-194.90	-2.58251e-003	1.05569e-003	6.87427e-007	-4.86492e-002	2.31468e-003	2.00859e-005	-2.19133e+002	8.47742e+001	6.95610e+001	-2.85481e-002	6.23805e-004	8.14124e-006	-4.93578e-002	3.70204e-003	2.01886e-005	-5.12317e-002	3.37037e-003	2.07733e-005	
-194.80	-2.69299e-003	1.11043e-003	6.86468e-007	-5.16444e-002	2.41226e-003	2.09361e-005	-2.30582e+002	8.97409e+001	7.21147e+001	-2.97521e-002	6.32492e-004	8.24789e-006	-5.23828e-002	3.86961e-003	2.10295e-005	-5.43374e-002	3.52269e-003	2.16225e-005	
-194.70	-2.80620e-003	1.16643e-003	6.84450e-007	-5.47645e-002	2.51204e-003	2.17968e-005	-2.42485e+002	9.48994e+001	7.46810e+001	-3.09816e-002	6.41062e-004	8.34865e-006	-5.55343e-002	4.04122e-003	2.18800e-005	-5.75707e-002	3.67847e-003	2.24813e-005	
-194.60	-2.92221e-003	1.22367e-003	6.81290e-007	-5.80121e-002	2.61407e-003	2.26674e-005	-2.54857e+002	1.00256e+002	7.72517e+001	-3.22362e-002	6.49516e-004	8.44351e-006	-5.88147e-002	4.21692e-003	2.27391e-005	-6.09343e-002	3.83773e-003	2.33487e-005	
-194.50	-3.04109e-003	1.28216e-003	6.76884e-007	-6.13897e-002	2.71836e-003	2.35471e-005	-2.67714e+002	1.05817e+002	7.98180e+001	-3.35156e-002	6.57854e-004	8.53245e-006	-6.22270e-002	4.39677e-003	2.36060e-005	-6.44308e-002	4.00052e-003	2.42240e-005	
-194.40	-3.16291e-003	1.34191e-003	6.71102e-007	-6.49001e-002	2.82496e-003	2.44353e-005	-2.81071e+002	1.11590e+002	8.23698e+001	-3.48196e-002	6.66078e-004	8.61544e-006	-6.57738e-002	4.58082e-003	2.44799e-005	-6.80630e-002	4.16686e-003	2.51064e-005	
-194.30	-3.28776e-003	1.40291e-003	6.63795e-007	-6.85457e-002	2.93390e-003	2.53311e-005	-2.94944e+002	1.17581e+002	8.48964e+001	-3.61479e-002	6.74188e-004	8.69246e-006	-6.94578e-002	4.76911e-003	2.53596e-005	-7.18335e-002	4.33681e-003	2.59949e-005	
-194.20	-3.41572e-003	1.46519e-003	6.54786e-007	-7.23290e-002	3.04522e-003	2.62339e-005	-3.09347e+002	1.23797e+002	8.73857e+001	-3.75002e-002	6.82187e-004	8.76349e-006	-7.32817e-002	4.96171e-003	2.62443e-005	-7.57448e-002	4.51042e-003	2.68887e-005	
-194.10	-3.54689e-003	1.52875e-003	6.43880e-007	-7.62527e-002	3.15896e-003	2.71429e-005	-3.24299e+002	1.30246e+002	8.98252e+001	-3.88760e-002	6.90075e-004	8.82850e-006	-7.72482e-002	5.15864e-003	2.71331e-005	-7.97995e-002	4.68771e-003	2.77868e-005	
-194.00	-3.68135e-003	1.59360e-003	6.30859e-007	-8.03190e-002	3.27515e-003	2.80574e-005	-3.39817e+002	1.36933e+002	9.22012e+001	-4.02751e-002	6.97854e-004	8.88748e-006	-8.13598e-002	5.35996e-003	2.80247e-005	-8.40003e-002	4.86875e-003	2.86882e-005	
-193.90	-3.81922e-003	1.65974e-003	6.15487e-007	-8.45304e-002	3.39383e-003	2.89765e-005	-3.55917e+002	1.43866e+002	9.44992e+001	-4.16970e-002	7.05525e-004	8.94040e-006	-8.56192e-002	5.56569e-003	2.89182e-005	-8.83497e-002	5.05357e-003	2.95920e-005	
-193.80	-3.96059e-003	1.72719e-003	5.97511e-007	-8.88894e-002	3.51503e-003	2.98995e-005	-3.72618e+002	1.51051e+002	9.67042e+001	-4.31413e-002	7.13090e-004	8.98723e-006	-9.00289e-002	5.77586e-003	2.98126e-005	-9.28500e-002	5.24222e-003	3.04970e-005	
-193.70	-4.10558e-003	1.79593e-003	5.76664e-007	-9.33983e-002	3.63879e-003	3.08255e-005	-3.89939e+002	1.58494e+002	9.88005e+001	-4.46075e-002	7.20552e-004	9.02795e-006	-9.45916e-002	5.99048e-003	3.07066e-005	-9.75039e-002	5.43473e-003	3.14022e-005	
-193.60	-4.25431e-003	1.86598e-003	5.52670e-007	-9.80594e-002	3.76514e-003	3.17538e-005	-4.07899e+002	1.66202e+002	1.00772e+002	-4.60953e-002	7.27911e-004	9.06252e-006	-9.93097e-002	6.20957e-003	3.15991e-005	-1.02314e-001	5.63113e-003	3.23065e-005	
-193.50	-4.40690e-003	1.93734e-003	5.25246e-007	-1.02875e-001	3.89411e-003	3.26836e-005	-4.26517e+002	1.74180e+002	1.02601e+002	-4.76042e-002	7.35170e-004	9.09093e-006	-1.04186e-001	6.43314e-003	3.24892e-005	-1.07282e-001	5.83145e-003	3.32089e-005	
-193.40	-4.56349e-003	2.01000e-003	4.94106e-007	-1.07847e-001	4.02574e-003	3.36140e-005	-4.45814e+002	1.82435e+002	1.04271e+002	-4.91336e-002	7.42333e-004	9.11313e-006	-1.09222e-001	6.66122e-003	3.33755e-005	-1.12411e-001	6.03573e-003	3.41081e-005	
-193.30	-4.72421e-003	2.08395e-003	4.58964e-007	-1.12978e-001	4.16004e-003	3.45442e-005	-4.65811e+002	1.90971e+002	1.05766e+002	-5.06830e-002	7.49399e-004	9.12911e-006	-1.14421e-001	6.89380e-003	3.42570e-005	-1.17702e-001	6.24398e-003	3.50032e-005	
-193.20	-4.88919e-003	2.15919e-003	4.19480e-007	-1.18270e-001	4.29708e-003	3.54730e-005	-4.86529e+002	1.99795e+002	1.07063e+002	-5.22518e-002	7.57090e-004	9.13164e-006	-1.19785e-001	7.13090e-003	3.51322e-005	-1.23159e-001	6.45626e-003	3.58925e-005	
-193.10	-5.05858e-003	2.23571e-003	3.75255e-007	-1.23725e-001	4.43696e-003	3.63988e-005	-5.07988e+002	2.08911e+002	1.08139e+002	-5.38396e-002	7.65320e-004	9.12283e-006	-1.25317e-001	7.37261e-003	3.59991e-005	-1.28784e-001	6.67267e-003	3.67741e-005	
-193.00	-5.23253e-003	2.31356e-003	3.25979e-007	-1.29345e-001	4.58023e-003	3.73205e-005	-5.30213e+002	2.18330e+002	1.08974e+002	-5.54450e-002	7.83503e-004	9.10666e-006	-1.31018e-001	7.61947e-003	3.68565e-005	-1.34578e-001	6.89380e-003	3.76465e-005	
-192.90	-5.41118e-003	2.39280e-003	2.71534e-007	-1.35132e-001	4.72762e-003	3.82377e-005	-5.53224e+002	2.28063e+002	1.09559e+002	-5.70685e-002	8.02596e-004	9.09491e-006	-1.36892e-001	7.87224e-003	3.77038e-005	-1.40544e-001	7.12042e-003	3.85092e-005	
-192.80	-5.59470e-003	2.47352e-003	2.11949e-007	-1.41088e-001	4.88010e-003	3.91508e-005	-5.77045e+002	2.38125e+002	1.09890e+002	-5.87082e-002	8.41631e-004	9.08430e-006	-1.42939e-001	8.13194e-003	3.85410e-005	-1.46683e-001	7.35362e-003	3.93627e-005	
-192.70	-5.78324e-003	2.55587e-003	1.47222e-007	-1.47215e-001	5.03913e-003	4.00596e-005	-6.01700e+002	2.48534e+002	1.09957e+002	-6.03651e-002	8.83052e-004	9.07347e-006	-1.49162e-001	8.40012e-003	3.93682e-005	-1.52998e-001	7.59501e-003	4.02068e-005	
-192.60	-5.97696e-003	2.63996e-003	7.73149e-008	-1.53514e-001	5.20576e-003	4.09638e-005	-6.27213e+002	2.59304e+002	1.09751e+002	-6.20375e-002	9.44998e-004	9.05807e-006	-1.55564e-001	8.67787e-003	4.01848e-005	-1.59491e-001	7.84572e-003	4.10412e-005	
-192.50	-6.17604e-003	2.72592e-003	2.16922e-009	-1.59988e-001	5.38134e-003	4.18628e-005	-6.53609e+002	2.70452e+002	1.09256e+002	-6.37267e-002	1.00719e-003	9.03748e-006	-1.62145e-001	8.96663e-003	4.09901e-005	-1.66164e-001	8.10726e-003	4.18650e-005	
-192.40	-6.38068e-003	2.81372e-003	-7.81764e-008	-1.66637e-001	5.56576e-003	4.27562e-005	-6.80916e+002	2.81979e+002	1.08462e+002	-6.54325e-002	1.06887e-003	9.01820e-006	-1.68909e-001	9.26620e-003	4.17840e-005	-1.73018e-001	8.37948e-003	4.26781e-005	
-192.30	-6.59106e-003	2.90332e-003	-1.63534e-007	-1.73465e-001	5.75903e-003	4.36442e-005	-7.09161e+002	2.93886e+002	1.07367e+002	-6.71549e-002	1.13129e-003	9.00139e-006	-1.75858e-001	9.57652e-003	4.25668e-005	-1.80056e-001	8.66236e-003	4.34807e-005	
-192.20	-6.80741e-003	2.99467e-003	-2.53701e-007	-1.80472e-001	5.96118e-003	4.45266e-005	-7.38375e+002	3.06173e+002	1.05964e+002	-6.88938e-002	1.19311e-003	8.98139e-006	-1.82993e-001	9.89753e-003	4.33386e-005	-1.87279e-001	8.95585e-003	4.42729e-005	
-192.10	-7.02995e-003	3.08770e-003	-3.48443e-007	-1.87661e-001	6.17220e-003	4.54034e-005	-7.68586e+002	3.18839e+002	1.04249e+002	-7.06491e-002	1.25564e-003	8.96340e-006	-1.90317e-001	1.02291e-002	4.40996e-005	-1.94691e-001	9.25990e-003	4.50550e-005	
-192.00	-7.25889e-003	3.18235e-003	-4.47453e-007	-1.95034e-001	6.39212e-003	4.62745e-005	-7.99825e+002	3.31886e+002	1.02219e+002	-7.24206e-002	1.31806e-003	8.94163e-006	-1.97832e-001	1.05713e-002	4.48501e-005	-2.02293e-001	9.57447e-003	4.58270e-005	
-191.90	-7.49447e-003	3.27854e-003	-5.50371e-007	-2.02592e-001	6.62097e-003	4.71396e-005	-8.32126e+002	3.45312e+002	9.98725e+001	-7.42085e-002	1.38122e-003	8.92247e-006	-2.05541e-001	1.09239e-002	4.55905e-005	-2.10086e-001	9.89951e-003	4.65892e-005	
-191.80	-7.73695e-003	3.37618e-003	-6.56750e-007	-2.10337e-001	6.85878e-003	4.79989e-005	-8.65519e+002	3.59117e+002	9.72108e+001	-7.60124e-002	1.44429e-003	8.89904e-006	-2.13444e-001	1.12870e-002	4.63212e-005	-2.18074e-001	1.02350e-002	4.73421e-005	
-191.70	-7.98655e-003	3.47519e-003	-7.66094e-007	-2.18272e-001	7.10557e-003	4.88522e-005	-9.00040e+002	3.73300e+002	9.42366e+001	-7.78325e-002	1.50811e-003	8.87875e-006	-2.21545e-001	1.16603e-002	4.70428e-005	-2.26258e-001	1.05808e-002	4.80861e-005	
-191.60	-8.24353e-003	3.57547e-003	-8.77809e-007	-2.26397e-001	7.36137e-003	4.96996e-005	-9.35721e+002	3.87858e+002	9.09565e+001	-7.96686e-002	1.57184e-003	8.85370e-006	-2.29846e-001	1.20439e-002	4.77562e-005	-2.34641e-001	1.09368e-002	4.88218e-005	
-191.50	-8.50816e-003	3.67690e-003	-9.91253e-007	-2.34715e-001	7.62619e-003	5.05410e-005	-9.72598e+002	4.02791e+002	8.73781e+001	-8.15206e-002	1.63631e-003	8.83232e-006	-2.38349e-001	1.24375e-002	4.84621e-005	-2.43223e-001	1.13031e-002	4.95498e-005	
-191.40	-8.78069e-003	3.77937e-003	-1.10568e-006	-2.43228e-001	7.90007e-003	5.13767e-005	-1.01071e+003	4.18098e+002	8.35134e+001	-8.33885e-002	1.70070e-003	8.80567e-006	-2.47056e-001	1.28412e-002	4.91616e-005	-2.52009e-001	1.16794e-002	5.02710e-005	
-191.30	-9.06137e-003	3.88278e-003	-1.22032e-006	-2.51938e-001	8.18302e-003	5.22065e-005	-1.05008e+003	4.33776e+002	7.93753e+001	-8.52722e-002	1.76583e-003	8.78324e-006	-2.55968e-001	1.32549e-002	4.98555e-005	-2.60999e-001	1.20658e-002	5.09862e-005	
-191.20	-9.35048e-003	3.98700e-003	-1.33427e-006	-2.60845e-001	8.47507e-003	5.30309e-005	-1.09076e+003	4.49824e+002	7.49815e+001	-8.71716e-002	1.83089e-003	8.75505e-006	-2.65090e-001	1.36784e-002	5.05453e-005	-2.70196e-001	1.24621e-002	5.16966e-005	
