0	-3.38000e+003	-0.00000e+000	-0.00000e+000	-8.59795e+001	3.09391e+001	2.93233e+002	
1	-3.38000e+003	3.18184e-010	1.03186e-013	-9.37806e+001	2.58988e+001	4.43509e+001	
2	-3.38000e+003	-3.12193e-010	-7.11277e-012	-1.04178e+002	2.54422e+001	2.72044e+001	
3	-3.38000e+003	-1.62977e-008	-7.33893e-011	-1.15191e+002	2.52896e+001	2.80789e+001	
4	-3.38000e+003	-9.57072e-008	-3.33795e-010	-1.26660e+002	2.51370e+001	2.89372e+001	
5	-3.38000e+003	-3.32071e-007	-9.46803e-010	-1.38577e+002	2.49844e+001	2.97853e+001	
6	-3.38000e+003	-8.62529e-007	-1.96179e-009	-1.50933e+002	2.48317e+001	3.06232e+001	
7	-3.38000e+003	-1.86742e-006	-3.29952e-009	-1.63720e+002	2.46789e+001	3.14514e+001	
8	-3.38000e+003	-3.57224e-006	-4.84060e-009	-1.76928e+002	2.45258e+001	3.22701e+001	
9	-3.38000e+003	-6.24128e-006	-6.46522e-009	-1.90548e+002	2.43724e+001	3.30796e+001	
10	-3.38000e+003	-1.01680e-005	-8.09758e-009	-2.04571e+002	2.42186e+001	3.38802e+001	
11	-3.36756e+003	-2.19015e-002	-2.33063e-003	-2.18985e+002	2.40623e+001	3.45321e+001	
12	-3.35391e+003	-4.58825e-002	-4.89496e-003	-2.33781e+002	2.39053e+001	3.51541e+001	
13	-3.34031e+003	-6.97545e-002	-7.45910e-003	-2.48949e+002	2.37476e+001	3.57604e+001	
14	-3.32676e+003	-9.35183e-002	-1.00229e-002	-2.64478e+002	2.35893e+001	3.63514e+001	
15	-3.31325e+003	-1.17175e-001	-1.25861e-002	-2.80358e+002	2.34303e+001	3.69275e+001	
16	-3.29979e+003	-1.40724e-001	-1.51485e-002	-2.96577e+002	2.32706e+001	3.74889e+001	
17	-3.28637e+003	-1.64168e-001	-1.77101e-002	-3.13124e+002	2.31101e+001	3.80359e+001	
18	-3.27300e+003	-1.87507e-001	-2.02706e-002	-3.29988e+002	2.29489e+001	3.85689e+001	
19	-3.25968e+003	-2.10742e-001	-2.28299e-002	-3.47155e+002	2.27868e+001	3.90883e+001	
20	-3.23617e+003	-2.32450e-001	-2.58112e-002	-3.64613e+002	2.26219e+001	3.94532e+001	
21	-3.21173e+003	-2.53920e-001	-2.88334e-002	-3.82351e+002	2.24559e+001	3.97840e+001	
22	-3.18737e+003	-2.75296e-001	-3.18540e-002	-4.00351e+002	2.24695e+001	3.93681e+001	
23	-3.16309e+003	-2.96580e-001	-3.48726e-002	-4.18602e+002	2.24983e+001	3.79780e+001	
24	-3.13890e+003	-3.17771e-001	-3.78893e-002	-4.37105e+002	2.25278e+001	3.66615e+001	
25	-3.11480e+003	-3.38872e-001	-4.09037e-002	-4.55845e+002	2.25587e+001	3.53627e+001	
26	-3.09078e+003	-3.59882e-001	-4.39157e-002	-4.74811e+002	2.25909e+001	3.40854e+001	
27	-3.06685e+003	-3.80802e-001	-4.69252e-002	-4.93988e+002	2.26244e+001	3.28299e+001	
28	-3.04300e+003	-4.01633e-001	-4.99321e-002	-5.13364e+002	2.26592e+001	3.15969e+001	
29	-3.01924e+003	-4.22376e-001	-5.29360e-002	-5.32924e+002	2.26952e+001	3.03867e+001	
30	-2.98343e+003	-4.42947e-001	-5.53239e-002	-5.52653e+002	2.27347e+001	2.90522e+001	
31	-2.94654e+003	-4.63423e-001	-5.76471e-002	-5.72539e+002	2.27754e+001	2.77398e+001	
32	-2.90978e+003	-4.83812e-001	-5.99671e-002	-5.92568e+002	2.28172e+001	2.64589e+001	
33	-2.87315e+003	-5.04113e-001	-6.22836e-002	-6.12726e+002	2.28600e+001	2.52093e+001	
34	-2.83665e+003	-5.24328e-001	-6.45966e-002	-6.32999e+002	2.29038e+001	2.39910e+001	
35	-2.80028e+003	-5.44456e-001	-6.69061e-002	-6.53371e+002	2.29487e+001	2.28042e+001	
36	-2.76405e+003	-5.64498e-001	-6.92117e-002	-6.73829e+002	2.29945e+001	2.16488e+001	
37	-2.72795e+003	-5.84455e-001	-7.15135e-002	-6.94358e+002	2.30412e+001	2.05248e+001	
38	-2.69198e+003	-6.04325e-001	-7.38114e-002	-7.14942e+002	2.30889e+001	1.94322e+001	
39	-2.65614e+003	-6.24111e-001	-7.61050e-002	-7.35568e+002	2.31376e+001	1.83709e+001	
40	-2.60720e+003	-6.44210e-001	-7.75479e-002	-7.56219e+002	2.31891e+001	1.72182e+001	
41	-2.55712e+003	-6.64262e-001	-7.89014e-002	-7.76881e+002	2.32417e+001	1.60959e+001	
42	-2.50721e+003	-6.84229e-001	-8.02505e-002	-7.97539e+002	2.32950e+001	1.50132e+001	
43	-2.45749e+003	-7.04110e-001	-8.15950e-002	-8.18178e+002	2.33491e+001	1.39697e+001	
44	-2.40795e+003	-7.23908e-001	-8.29348e-002	-8.38784e+002	2.34039e+001	1.29655e+001	
45	-2.35859e+003	-7.43621e-001	-8.42698e-002	-8.59340e+002	2.34596e+001	1.20003e+001	
46	-2.30942e+003	-7.63251e-001	-8.56000e-002	-8.79831e+002	2.35160e+001	1.10742e+001	
47	-2.26042e+003	-7.82799e-001	-8.69252e-002	-9.00243e+002	2.35732e+001	1.01870e+001	
48	-2.21161e+003	-8.02265e-001	-8.82453e-002	-9.20559e+002	2.36311e+001	9.33878e+000	
49	-2.16298e+003	-8.21650e-001	-8.95601e-002	-9.40760e+002	2.34034e+001	8.23309e+000	
50	-2.10114e+003	-8.41193e-001	-9.01553e-002	-9.60837e+002	2.31683e+001	7.06278e+000	
51	-2.03818e+003	-8.60680e-001	-9.06733e-002	-9.80777e+002	2.29297e+001	5.98885e+000	
52	-1.97546e+003	-8.80087e-001	-9.11858e-002	-1.00056e+003	2.26872e+001	5.01044e+000	
53	-1.91297e+003	-8.99416e-001	-9.16927e-002	-1.02018e+003	2.24404e+001	4.12355e+000	
54	-1.85071e+003	-9.18666e-001	-9.21937e-002	-1.03961e+003	2.21890e+001	3.32448e+000	
55	-1.78869e+003	-9.37840e-001	-9.26887e-002	-1.05884e+003	2.19326e+001	2.60966e+000	
56	-1.72690e+003	-9.56938e-001	-9.31778e-002	-1.07786e+003	2.16710e+001	1.97572e+000	
57	-1.66534e+003	-9.75962e-001	-9.36607e-002	-1.09665e+003	2.14039e+001	1.41939e+000	
58	-1.60401e+003	-9.94912e-001	-9.41373e-002	-1.11519e+003	2.11309e+001	9.37600e-001	
59	-1.54292e+003	-1.01379e+000	-9.46075e-002	-1.13346e+003	2.08518e+001	5.27400e-001	
60	-1.46948e+003	-1.03030e+000	-9.45283e-002	-1.15146e+003	2.05656e+001	1.55107e-001	
61	-1.39505e+003	-1.04653e+000	-9.43880e-002	-1.16891e+003	1.63195e+001	-1.47971e+000	
62	-1.32090e+003	-1.06270e+000	-9.42410e-002	-1.18586e+003	7.93798e+000	-3.58284e-001	
63	-1.24703e+003	-1.07881e+000	-9.40872e-002	-1.20284e+003	1.29781e+000	-1.57831e+000	
64	-1.17343e+003	-1.09486e+000	-9.39267e-002	-1.18558e+003	-4.52004e-001	8.36815e-001	
65	-1.10012e+003	-1.11086e+000	-9.37592e-002	-1.16791e+003	-1.06852e-001	3.94163e-002	
66	-1.02708e+003	-1.12680e+000	-9.35848e-002	-1.14994e+003	2.56423e-001	1.03549e-001	
67	-9.54323e+002	-1.14269e+000	-9.34034e-002	-1.13169e+003	6.20431e-001	2.27380e-001	
68	-8.81844e+002	-1.15853e+000	-9.32150e-002	-1.11317e+003	9.84796e-001	3.93843e-001	
69	-8.09642e+002	-1.17432e+000	-9.30195e-002	-1.09439e+003	1.34953e+000	6.03277e-001	
70	-7.40271e+002	-1.17254e+000	-9.28223e-002	-1.07537e+003	1.71450e+000	8.49992e-001	
71	-6.71424e+002	-1.16905e+000	-9.26185e-002	-1.05613e+003	2.07982e+000	1.13851e+000	
72	-6.02846e+002	-1.16560e+000	-9.24077e-002	-1.03668e+003	2.44555e+000	1.47049e+000	
73	-5.34536e+002	-1.16218e+000	-9.21898e-002	-1.01703e+003	2.81172e+000	1.84706e+000	
74	-4.66495e+002	-1.15881e+000	-9.19648e-002	-9.97213e+002	3.17838e+000	2.26950e+000	
75	-3.98722e+002	-1.15549e+000	-9.17329e-002	-9.77229e+002	3.54559e+000	2.73920e+000	
76	-3.31217e+002	-1.15220e+000	-9.14941e-002	-9.57096e+002	4.10263e+000	3.16418e+000	
77	-2.63980e+002	-1.14895e+000	-9.12484e-002	-9.36829e+002	4.65403e+000	3.60551e+000	
78	-1.97010e+002	-1.14575e+000	-9.09960e-002	-9.16445e+002	5.19946e+000	4.07011e+000	
79	-1.30308e+002	-1.14259e+000	-9.07370e-002	-8.95958e+002	5.73872e+000	4.55772e+000	
80	-6.38733e+001	-1.13947e+000	-9.04715e-002	-8.75384e+002	6.27162e+000	5.06803e+000	
81	-1.06629e+001	-1.14034e+000	-9.04784e-002	-8.54739e+002	6.79943e+000	5.51808e+000	
82	4.10269e+001	-1.14162e+000	-9.05071e-002	-8.34037e+002	7.32077e+000	5.97320e+000	
83	9.24978e+001	-1.14293e+000	-9.05298e-002	-8.13293e+002	7.83530e+000	6.44246e+000	
84	1.43750e+002	-1.14426e+000	-9.05468e-002	-7.92522e+002	8.34282e+000	6.92599e+000	
85	1.94785e+002	-1.14562e+000	-9.05582e-002	-7.71741e+002	8.84317e+000	7.42378e+000	
86	2.45602e+002	-1.14699e+000	-9.05644e-002	-7.50962e+002	9.33615e+000	7.93586e+000	
87	2.96202e+002	-1.14840e+000	-9.05655e-002	-7.30203e+002	9.82160e+000	8.46228e+000	
88	3.46586e+002	-1.14982e+000	-9.05618e-002	-7.09476e+002	1.02994e+001	9.00314e+000	
89	3.96753e+002	-1.15127e+000	-9.05537e-002	-6.88797e+002	1.07692e+001	9.55859e+000	
90	4.46706e+002	-1.15275e+000	-9.05413e-002	-6.68181e+002	1.12311e+001	1.01288e+001	
91	4.82916e+002	-1.15876e+000	-9.08773e-002	-6.47643e+002	1.16868e+001	1.05913e+001	
92	5.17606e+002	-1.16524e+000	-9.12450e-002	-6.27196e+002	1.21346e+001	1.10460e+001	
93	5.52133e+002	-1.17171e+000	-9.16094e-002	-6.06856e+002	1.25740e+001	1.15080e+001	
94	5.86497e+002	-1.17818e+000	-9.19707e-002	-5.86636e+002	1.30048e+001	1.19778e+001	
95	6.20701e+002	-1.18466e+000	-9.23293e-002	-5.66549e+002	1.34271e+001	1.24560e+001	
96	6.54742e+002	-1.19114e+000	-9.26853e-002	-5.46611e+002	1.38406e+001	1.29429e+001	
