0.01,3.32E-10,-3.71E+00,3.71E+00,-90
0.04,-1.72E-10,-1.00E+00,1.00E+00,-90
0.07,6.17E-09,-6.96E-01,6.96E-01,-90
0.1,1.26E-07,-6.43E-01,6.43E-01,-90
0.13,1.10E-06,-6.37E-01,6.37E-01,-90
0.16,5.53E-06,-6.33E-01,6.33E-01,-89.999
0.19,2.71E-05,-6.17E-01,6.17E-01,-89.997
0.22,7.48E-05,-6.13E-01,6.13E-01,-89.993
0.25,1.92E-04,-6.02E-01,6.02E-01,-89.982
0.28,4.36E-04,-5.88E-01,5.88E-01,-89.958
0.31,8.83E-04,-5.71E-01,5.71E-01,-89.911
0.34,1.62E-03,-5.50E-01,5.50E-01,-89.831
0.37,2.72E-03,-5.26E-01,5.26E-01,-89.704
0.4,4.17E-03,-4.99E-01,4.99E-01,-89.521
0.43,5.85E-03,-4.69E-01,4.69E-01,-89.285
0.46,7.42E-03,-4.36E-01,4.36E-01,-89.024
0.49,8.32E-03,-4.01E-01,4.01E-01,-88.811
0.52,7.69E-03,-3.64E-01,3.64E-01,-88.788
0.55,4.53E-03,-3.24E-01,3.24E-01,-89.2
0.58,-2.15E-03,-2.82E-01,2.82E-01,-90.436
0.61,-1.26E-02,-2.36E-01,2.36E-01,-93.055
0.64,-2.46E-02,-1.82E-01,1.83E-01,-97.709
0.67,-3.09E-02,-1.18E-01,1.22E-01,-104.639
0.7,-2.00E-02,-5.24E-02,5.61E-02,-110.84
0.73,1.08E-02,-3.37E-03,1.13E-02,-17.254
0.76,4.51E-02,1.47E-02,4.75E-02,18.099
0.79,6.48E-02,6.83E-03,6.52E-02,6.015
0.82,6.32E-02,-1.48E-02,6.49E-02,-13.149
0.85,4.07E-02,-3.83E-02,5.59E-02,-43.252
0.88,3.92E-03,-5.21E-02,5.23E-02,-85.702
0.91,-3.27E-02,-5.15E-02,6.10E-02,-122.387
0.94,-5.75E-02,-4.34E-02,7.20E-02,-142.967
0.97,-6.91E-02,-3.68E-02,7.83E-02,-151.947
1,-7.12E-02,-3.63E-02,7.99E-02,-152.952
1.03,-6.86E-02,-4.26E-02,8.07E-02,-148.181
1.06,-6.57E-02,-5.22E-02,8.40E-02,-141.519
1.09,-6.33E-02,-6.05E-02,8.75E-02,-136.285
1.12,-5.95E-02,-6.49E-02,8.80E-02,-132.514
1.15,-5.37E-02,-6.53E-02,8.46E-02,-129.411
1.18,-4.60E-02,-6.22E-02,7.74E-02,-126.488
1.21,-3.72E-02,-5.62E-02,6.74E-02,-123.507
1.24,-2.88E-02,-4.78E-02,5.59E-02,-121.063
1.27,-2.03E-02,-3.61E-02,4.14E-02,-119.391
1.3,-1.03E-02,-2.56E-02,2.76E-02,-111.95
1.33,-3.76E-03,-1.74E-02,1.78E-02,-102.193
1.36,-3.18E-04,-9.48E-03,9.49E-03,-91.921
1.39,1.63E-03,-1.72E-03,2.37E-03,-46.536
1.42,4.89E-03,5.58E-03,7.42E-03,48.755
1.45,1.66E-02,7.23E-03,1.81E-02,23.488
1.48,1.49E-02,-1.87E-02,2.39E-02,-51.496
0.01,3.09E-09,-4.43E+00,4.43E+00,-90
0.04,1.28E-10,-1.20E+00,1.20E+00,-90
0.07,8.67E-09,-8.27E-01,8.27E-01,-90
0.1,1.53E-07,-7.63E-01,7.63E-01,-90
0.13,1.23E-06,-7.50E-01,7.50E-01,-90
0.16,7.69E-06,-7.46E-01,7.46E-01,-89.999
0.19,2.76E-05,-7.32E-01,7.32E-01,-89.998
0.22,8.29E-05,-7.16E-01,7.16E-01,-89.993
0.25,2.12E-04,-6.97E-01,6.97E-01,-89.983
0.28,4.72E-04,-6.75E-01,6.75E-01,-89.96
0.31,9.38E-04,-6.49E-01,6.49E-01,-89.917
0.34,1.68E-03,-6.20E-01,6.20E-01,-89.844
0.37,2.75E-03,-5.87E-01,5.87E-01,-89.732
0.4,4.09E-03,-5.50E-01,5.50E-01,-89.574
0.43,5.50E-03,-5.11E-01,5.11E-01,-89.383
0.46,6.57E-03,-4.69E-01,4.69E-01,-89.197
0.49,6.57E-03,-4.25E-01,4.25E-01,-89.114
0.52,4.41E-03,-3.79E-01,3.79E-01,-89.334
0.55,-1.41E-03,-3.32E-01,3.32E-01,-90.243
0.58,-1.26E-02,-2.81E-01,2.82E-01,-92.559
0.61,-2.94E-02,-2.22E-01,2.24E-01,-97.552
0.64,-4.35E-02,-1.44E-01,1.50E-01,-106.803
0.67,-2.40E-02,-5.13E-02,5.66E-02,-115.12
0.7,3.63E-02,2.43E-03,3.64E-02,3.832
0.73,7.87E-02,3.22E-03,7.88E-02,2.344
0.76,8.80E-02,-8.99E-03,8.85E-02,-5.829
0.79,7.97E-02,-1.91E-02,8.20E-02,-13.48
0.82,6.37E-02,-2.69E-02,6.91E-02,-22.901
0.85,4.42E-02,-3.36E-02,5.55E-02,-37.216
0.88,2.40E-02,-3.97E-02,4.64E-02,-58.841
0.91,5.14E-03,-4.53E-02,4.56E-02,-83.532
0.94,-1.05E-02,-5.04E-02,5.15E-02,-101.79
0.97,-2.14E-02,-5.52E-02,5.92E-02,-111.172
1,-2.67E-02,-6.08E-02,6.64E-02,-113.671
1.03,-2.73E-02,-6.92E-02,7.43E-02,-111.515
1.06,-3.01E-02,-8.17E-02,8.70E-02,-110.226
1.09,-4.04E-02,-8.20E-02,9.14E-02,-116.203
1.12,-3.57E-02,-7.23E-02,8.06E-02,-116.274
1.15,-2.55E-02,-6.75E-02,7.22E-02,-110.724
1.18,-1.76E-02,-6.38E-02,6.62E-02,-105.449
1.21,-1.36E-02,-5.55E-02,5.71E-02,-103.739
1.24,-4.98E-03,-4.31E-02,4.34E-02,-96.601
1.27,2.91E-03,-3.47E-02,3.49E-02,-85.217
1.3,6.96E-03,-2.73E-02,2.82E-02,-75.707
1.33,8.08E-03,-2.01E-02,2.17E-02,-68.089
1.36,7.24E-03,-1.33E-02,1.52E-02,-61.507
1.39,5.54E-03,-7.65E-03,9.45E-03,-54.123
1.42,3.53E-03,-3.95E-03,5.30E-03,-48.224
1.45,1.28E-03,-2.07E-03,2.43E-03,-58.224
1.48,1.18E-04,-1.33E-03,1.34E-03,-84.959
0.01,1.00E+00,-2.30E-10,1.00E+00,0
0.04,1.00E+00,-1.45E-09,1.00E+00,0
0.07,1.00E+00,-2.11E-08,1.00E+00,0
0.1,1.00E+00,-1.99E-07,1.00E+00,0
0.13,1.00E+00,-1.25E-06,1.00E+00,0
0.16,1.01E+00,-6.66E-06,1.01E+00,0
0.19,1.02E+00,-3.09E-05,1.02E+00,-0.002
0.22,1.04E+00,-1.27E-04,1.04E+00,-0.007
0.25,1.08E+00,-4.82E-04,1.08E+00,-0.026
0.28,1.20E+00,-1.92E-03,1.20E+00,-0.091
0.31,1.78E+00,-1.32E-02,1.78E+00,-0.424
0.34,-9.01E-01,-1.46E-02,9.01E-01,-179.07
0.37,2.88E-01,5.02E-04,2.88E-01,0.1
0.4,4.46E-01,-3.50E-03,4.46E-01,-0.45
0.43,4.89E-01,-1.19E-02,4.89E-01,-1.395
0.46,4.94E-01,-2.68E-02,4.94E-01,-3.11
0.49,4.76E-01,-5.07E-02,4.79E-01,-6.075
0.52,4.37E-01,-8.37E-02,4.45E-01,-10.841
0.55,3.70E-01,-1.18E-01,3.88E-01,-17.693
0.58,2.77E-01,-1.34E-01,3.08E-01,-25.857
0.61,1.81E-01,-1.17E-01,2.16E-01,-32.945
0.64,1.08E-01,-7.77E-02,1.33E-01,-35.812
0.67,6.17E-02,-3.73E-02,7.21E-02,-31.144
0.7,3.42E-02,-7.29E-03,3.50E-02,-12.022
0.73,1.68E-02,1.12E-02,2.02E-02,33.682
0.76,4.73E-03,2.07E-02,2.12E-02,77.101
0.79,-4.09E-03,2.42E-02,2.46E-02,99.589
0.82,-1.04E-02,2.46E-02,2.67E-02,112.966
0.85,-1.42E-02,2.42E-02,2.81E-02,120.387
0.88,-1.46E-02,2.45E-02,2.85E-02,120.805
0.91,-1.06E-02,2.50E-02,2.71E-02,112.945
0.94,-3.08E-03,2.35E-02,2.37E-02,97.465
0.97,3.32E-03,1.91E-02,1.94E-02,80.159
1,5.53E-03,1.67E-02,1.76E-02,71.633
1.03,7.90E-03,1.89E-02,2.05E-02,67.331
1.06,1.28E-02,2.15E-02,2.50E-02,59.159
1.09,1.78E-02,2.16E-02,2.79E-02,50.5
1.12,2.07E-02,1.93E-02,2.83E-02,42.959
1.15,2.11E-02,1.52E-02,2.60E-02,35.621
1.18,1.88E-02,9.66E-03,2.11E-02,27.244
