1,1.74E+07,0.00E+00,0.00E+00,0.00E+00,-2.36E+08,0.00E+00
2,0.00E+00,4.89E+07,0.00E+00,4.93E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.60E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,4.93E+08,0.00E+00,6.09E+10,0.00E+00,0.00E+00
5,-2.32E+08,0.00E+00,0.00E+00,0.00E+00,5.05E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.37E+10
1,1.74E+07,0.00E+00,0.00E+00,0.00E+00,-2.37E+08,0.00E+00
2,0.00E+00,4.90E+07,0.00E+00,4.94E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.60E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,4.94E+08,0.00E+00,6.10E+10,0.00E+00,0.00E+00
5,-2.32E+08,0.00E+00,0.00E+00,0.00E+00,5.05E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.37E+10
1,1.75E+07,0.00E+00,0.00E+00,0.00E+00,-2.38E+08,0.00E+00
2,0.00E+00,4.91E+07,0.00E+00,4.95E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.61E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,4.95E+08,0.00E+00,6.11E+10,0.00E+00,0.00E+00
5,-2.33E+08,0.00E+00,0.00E+00,0.00E+00,5.05E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.38E+10
1,1.76E+07,0.00E+00,0.00E+00,0.00E+00,-2.39E+08,0.00E+00
2,0.00E+00,4.93E+07,0.00E+00,4.98E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.62E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,4.97E+08,0.00E+00,6.12E+10,0.00E+00,0.00E+00
5,-2.35E+08,0.00E+00,0.00E+00,0.00E+00,5.06E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E+10
1,1.77E+07,0.00E+00,0.00E+00,0.00E+00,-2.42E+08,0.00E+00
2,0.00E+00,4.96E+07,0.00E+00,5.01E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.62E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,5.01E+08,0.00E+00,6.14E+10,0.00E+00,0.00E+00
5,-2.37E+08,0.00E+00,0.00E+00,0.00E+00,5.07E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.40E+10
1,1.79E+07,0.00E+00,0.00E+00,0.00E+00,-2.45E+08,0.00E+00
2,0.00E+00,5.00E+07,0.00E+00,5.06E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.60E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,5.06E+08,0.00E+00,6.16E+10,0.00E+00,0.00E+00
5,-2.41E+08,0.00E+00,0.00E+00,0.00E+00,5.08E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.42E+10
1,1.82E+07,0.00E+00,0.00E+00,0.00E+00,-2.49E+08,0.00E+00
2,0.00E+00,5.05E+07,0.00E+00,5.12E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.58E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,5.12E+08,0.00E+00,6.19E+10,0.00E+00,0.00E+00
5,-2.45E+08,0.00E+00,0.00E+00,0.00E+00,5.09E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.45E+10
1,1.85E+07,0.00E+00,0.00E+00,0.00E+00,-2.54E+08,0.00E+00
2,0.00E+00,5.11E+07,0.00E+00,5.21E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.56E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,5.21E+08,0.00E+00,6.23E+10,0.00E+00,0.00E+00
5,-2.50E+08,0.00E+00,0.00E+00,0.00E+00,5.11E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.47E+10
1,1.90E+07,0.00E+00,0.00E+00,0.00E+00,-2.62E+08,0.00E+00
2,0.00E+00,5.19E+07,0.00E+00,5.33E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.56E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,5.33E+08,0.00E+00,6.28E+10,0.00E+00,0.00E+00
5,-2.57E+08,0.00E+00,0.00E+00,0.00E+00,5.13E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.51E+10
1,1.95E+07,0.00E+00,0.00E+00,0.00E+00,-2.71E+08,0.00E+00
2,0.00E+00,5.29E+07,0.00E+00,5.48E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.57E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,5.48E+08,0.00E+00,6.35E+10,0.00E+00,0.00E+00
5,-2.67E+08,0.00E+00,0.00E+00,0.00E+00,5.15E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.54E+10
1,2.00E+07,0.00E+00,0.00E+00,0.00E+00,-2.83E+08,0.00E+00
2,0.00E+00,5.39E+07,0.00E+00,5.68E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.63E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,5.68E+08,0.00E+00,6.43E+10,0.00E+00,0.00E+00
5,-2.79E+08,0.00E+00,0.00E+00,0.00E+00,5.19E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.59E+10
1,2.06E+07,0.00E+00,0.00E+00,0.00E+00,-2.98E+08,0.00E+00
2,0.00E+00,5.49E+07,0.00E+00,5.92E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.73E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,5.92E+08,0.00E+00,6.54E+10,0.00E+00,0.00E+00
5,-2.94E+08,0.00E+00,0.00E+00,0.00E+00,5.23E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.64E+10
1,2.11E+07,0.00E+00,0.00E+00,0.00E+00,-3.15E+08,0.00E+00
2,0.00E+00,5.58E+07,0.00E+00,6.20E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.87E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,6.20E+08,0.00E+00,6.68E+10,0.00E+00,0.00E+00
5,-3.11E+08,0.00E+00,0.00E+00,0.00E+00,5.28E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.70E+10
1,2.14E+07,0.00E+00,0.00E+00,0.00E+00,-3.32E+08,0.00E+00
2,0.00E+00,5.62E+07,0.00E+00,6.46E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,7.05E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,6.46E+08,0.00E+00,6.85E+10,0.00E+00,0.00E+00
5,-3.28E+08,0.00E+00,0.00E+00,0.00E+00,5.35E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.77E+10
1,2.15E+07,0.00E+00,0.00E+00,0.00E+00,-3.47E+08,0.00E+00
2,0.00E+00,5.61E+07,0.00E+00,6.66E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,7.23E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,6.66E+08,0.00E+00,7.05E+10,0.00E+00,0.00E+00
5,-3.43E+08,0.00E+00,0.00E+00,0.00E+00,5.43E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.86E+10
1,2.11E+07,0.00E+00,0.00E+00,0.00E+00,-3.55E+08,0.00E+00
2,0.00E+00,5.51E+07,0.00E+00,6.70E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,7.36E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,6.70E+08,0.00E+00,7.28E+10,0.00E+00,0.00E+00
5,-3.51E+08,0.00E+00,0.00E+00,0.00E+00,5.50E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.96E+10
1,2.04E+07,0.00E+00,0.00E+00,0.00E+00,-3.51E+08,0.00E+00
2,0.00E+00,5.31E+07,0.00E+00,6.45E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,7.35E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,6.45E+08,0.00E+00,7.50E+10,0.00E+00,0.00E+00
5,-3.47E+08,0.00E+00,0.00E+00,0.00E+00,5.56E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.07E+10
1,1.92E+07,0.00E+00,0.00E+00,0.00E+00,-3.32E+08,0.00E+00
2,0.00E+00,5.04E+07,0.00E+00,5.80E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,7.11E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,5.79E+08,0.00E+00,7.68E+10,0.00E+00,0.00E+00
