    0.010;   0.010;   0.000; 5.283E-06;-2.416E-09; 5.283E-06;  -0.026
    0.040;   0.010;   0.030; 1.143E-04; 7.593E+01; 7.593E+01;  90.000
    0.070;   0.010;   0.060;-5.931E-04; 7.865E+01; 7.865E+01;  90.000
    0.100;   0.010;   0.090;-2.108E-03; 1.149E+02; 1.149E+02;  90.001
    0.130;   0.010;   0.120; 9.412E-03; 2.535E+02; 2.535E+02;  89.998
    0.160;   0.010;   0.150; 7.590E-02; 5.398E+02; 5.398E+02;  89.992
    0.190;   0.010;   0.180; 3.445E-01; 6.780E+02; 6.780E+02;  89.971
    0.220;   0.010;   0.210; 1.493E+00; 1.459E+03; 1.459E+03;  89.941
    0.250;   0.010;   0.240; 4.944E+00; 2.570E+03; 2.570E+03;  89.890
    0.280;   0.010;   0.270; 1.570E+01; 4.773E+03; 4.773E+03;  89.811
    0.310;   0.010;   0.300; 9.717E+01; 1.279E+04; 1.279E+04;  89.565
    0.340;   0.010;   0.330; 4.482E+02;-1.952E+04; 1.952E+04; -88.684
    0.370;   0.010;   0.360; 1.191E+02;-3.526E+03; 3.528E+03; -88.065
    0.400;   0.010;   0.390; 1.455E+02;-2.043E+02; 2.508E+02; -54.550
    0.430;   0.010;   0.420; 2.626E+02; 1.922E+03; 1.940E+03;  82.223
    0.460;   0.010;   0.450; 3.048E+02; 3.875E+03; 3.887E+03;  85.502
    0.490;   0.010;   0.480; 7.934E+02; 5.683E+03; 5.738E+03;  82.051
    0.520;   0.010;   0.510; 2.062E+03; 7.469E+03; 7.748E+03;  74.566
    0.550;   0.010;   0.540; 4.286E+03; 9.268E+03; 1.021E+04;  65.183
    0.580;   0.010;   0.570; 7.324E+03; 8.935E+03; 1.155E+04;  50.660
    0.610;   0.010;   0.600; 1.312E+04; 3.076E+03; 1.347E+04;  13.195
    0.640;   0.010;   0.630; 1.244E+04;-6.996E+03; 1.427E+04; -29.362
    0.670;   0.010;   0.660; 1.763E+04;-3.022E+04; 3.498E+04; -59.735
