    0.010;   0.010;   0.000; 3.634E-05; 1.843E-09; 3.634E-05;   0.003
    0.040;   0.010;   0.030; 1.083E-05;-2.215E+02; 2.215E+02; -90.000
    0.070;   0.010;   0.060; 7.618E-04;-2.796E+02; 2.796E+02; -90.000
    0.100;   0.010;   0.090;-3.402E-04;-5.516E+02; 5.516E+02; -90.000
    0.130;   0.010;   0.120;-6.329E-02;-1.375E+03; 1.375E+03; -90.003
    0.160;   0.010;   0.150;-5.780E-01;-3.054E+03; 3.054E+03; -90.011
    0.190;   0.010;   0.180;-3.090E+00;-4.926E+03; 4.926E+03; -90.036
    0.220;   0.010;   0.210;-1.371E+01;-9.527E+03; 9.527E+03; -90.082
    0.250;   0.010;   0.240;-4.849E+01;-1.615E+04; 1.615E+04; -90.172
    0.280;   0.010;   0.270;-1.507E+02;-2.709E+04; 2.709E+04; -90.319
    0.310;   0.010;   0.300;-5.481E+02;-5.498E+04; 5.498E+04; -90.571
    0.340;   0.010;   0.330;-1.906E+03; 2.126E+04; 2.135E+04;  95.122
    0.370;   0.010;   0.360;-1.860E+03;-3.114E+04; 3.120E+04; -93.418
    0.400;   0.010;   0.390;-3.400E+03;-5.167E+04; 5.178E+04; -93.765
    0.430;   0.010;   0.420;-6.034E+03;-6.969E+04; 6.995E+04; -94.948
    0.460;   0.010;   0.450;-9.099E+03;-8.660E+04; 8.707E+04; -95.998
    0.490;   0.010;   0.480;-1.352E+04;-1.004E+05; 1.013E+05; -97.669
    0.520;   0.010;   0.510;-1.901E+04;-1.093E+05; 1.109E+05; -99.870
    0.550;   0.010;   0.540;-2.347E+04;-1.156E+05; 1.180E+05;-101.474
    0.580;   0.010;   0.570;-2.540E+04;-1.125E+05; 1.154E+05;-102.716
    0.610;   0.010;   0.600;-1.779E+04;-1.040E+05; 1.055E+05; -99.711
    0.640;   0.010;   0.630;-1.180E+04;-8.248E+04; 8.332E+04; -98.140
    0.670;   0.010;   0.660; 4.148E+03;-5.075E+04; 5.092E+04; -85.328
    0.700;   0.010;   0.690; 2.288E+04;-9.377E+03; 2.473E+04; -22.283
    0.730;   0.010;   0.720; 4.232E+04; 5.122E+04; 6.644E+04;  50.440
    0.760;   0.010;   0.750; 1.052E+05; 1.792E+05; 2.078E+05;  59.588
    0.790;   0.010;   0.780; 2.663E+05; 2.104E+05; 3.394E+05;  38.303
    0.820;   0.010;   0.810; 6.718E+05;-4.659E+05; 8.175E+05; -34.746
    0.850;   0.010;   0.840;-2.010E+06; 2.738E+06; 3.397E+06; 126.292
    0.880;   0.010;   0.870;-4.454E+06; 1.483E+07; 1.549E+07; 106.715
    0.910;   0.010;   0.900; 1.063E+06; 9.953E+06; 1.001E+07;  83.905
    0.940;   0.010;   0.930;-4.161E+06;-2.976E+06; 5.116E+06;-144.424
    0.970;   0.010;   0.960; 6.561E+06;-6.447E+06; 9.198E+06; -44.496
    1.000;   0.010;   0.990;-4.778E+06; 6.014E+06; 7.681E+06; 128.467
    1.030;   0.010;   1.020; 1.677E+06;-1.729E+05; 1.686E+06;  -5.885
    1.060;   0.010;   1.050; 9.214E+03;-5.121E+05; 5.122E+05; -88.969
    1.090;   0.010;   1.080;-2.485E+04; 6.350E+04; 6.820E+04; 111.374
    1.120;   0.010;   1.110; 2.639E+05; 3.678E+05; 4.527E+05;  54.341
    1.150;   0.010;   1.140; 3.563E+05;-1.075E+05; 3.722E+05; -16.791
    1.180;   0.010;   1.170; 1.642E+05;-2.835E+05; 3.276E+05; -59.928
    1.210;   0.010;   1.200;-1.123E+05;-1.861E+05; 2.174E+05;-121.103
    1.240;   0.010;   1.230;-2.193E+06;-2.057E+06; 3.007E+06;-136.835
    1.270;   0.010;   1.260;-1.336E+06; 9.930E+03; 1.336E+06; 179.574
    1.300;   0.010;   1.290;-1.475E+06; 4.666E+05; 1.547E+06; 162.444
    1.330;   0.010;   1.320;-1.211E+06; 8.756E+04; 1.215E+06; 175.866
    1.360;   0.010;   1.350;-1.269E+06; 8.782E+05; 1.543E+06; 145.316
    1.390;   0.010;   1.380;-8.486E+06;-3.657E+06; 9.241E+06;-156.685
    1.420;   0.010;   1.410; 3.154E+06;-3.056E+05; 3.169E+06;  -5.535
    1.450;   0.010;   1.440;-2.397E+06;-2.462E+06; 3.436E+06;-134.224
    1.480;   0.010;   1.470;-1.528E+06; 1.261E+06; 1.981E+06; 140.460
    0.010;   0.040;  -0.030; 1.083E-05; 2.215E+02; 2.215E+02;  90.000
    0.040;   0.040;   0.000;-6.991E-05; 1.113E-08; 6.991E-05; 179.991
    0.070;   0.040;   0.030; 2.222E-04;-5.109E+00; 5.109E+00; -89.998
    0.100;   0.040;   0.060; 1.896E-03;-1.413E+00; 1.413E+00; -89.923
    0.130;   0.040;   0.090; 7.445E-03;-9.377E+01; 9.377E+01; -89.995
    0.160;   0.040;   0.120; 3.920E-03;-4.130E+02; 4.130E+02; -89.999
    0.190;   0.040;   0.150;-6.131E-02;-2.423E+02; 2.423E+02; -90.014
    0.220;   0.040;   0.180;-5.948E-01;-1.344E+03; 1.344E+03; -90.025
    0.250;   0.040;   0.210;-2.886E+00;-2.707E+03; 2.707E+03; -90.061
    0.280;   0.040;   0.240;-1.090E+01;-5.051E+03; 5.051E+03; -90.124
    0.310;   0.040;   0.270;-4.596E+01;-1.128E+04; 1.128E+04; -90.233
    0.340;   0.040;   0.300;-5.151E+02; 6.087E+03; 6.108E+03;  94.837
    0.370;   0.040;   0.330;-3.876E+02;-5.888E+03; 5.900E+03; -93.766
    0.400;   0.040;   0.360;-7.499E+02;-1.081E+04; 1.084E+04; -93.967
    0.430;   0.040;   0.390;-1.324E+03;-1.537E+04; 1.543E+04; -94.924
    0.460;   0.040;   0.420;-2.241E+03;-1.948E+04; 1.961E+04; -96.565
    0.490;   0.040;   0.450;-4.283E+03;-2.372E+04; 2.411E+04;-100.233
    0.520;   0.040;   0.480;-6.526E+03;-2.729E+04; 2.806E+04;-103.446
    0.550;   0.040;   0.510;-5.919E+03;-2.953E+04; 3.011E+04;-101.336
    0.580;   0.040;   0.540;-6.569E+03;-2.809E+04; 2.885E+04;-103.163
    0.610;   0.040;   0.570;-1.926E+03;-2.271E+04; 2.279E+04; -94.850
    0.640;   0.040;   0.600;-6.646E+02;-1.773E+04; 1.774E+04; -92.147
    0.670;   0.040;   0.630; 7.756E+03;-1.281E+04; 1.497E+04; -58.799
    0.700;   0.040;   0.660; 9.744E+03;-5.678E+03; 1.128E+04; -30.232
    0.730;   0.040;   0.690; 1.831E+03; 6.550E+03; 6.801E+03;  74.380
    0.760;   0.040;   0.720; 2.554E+04; 4.054E+04; 4.792E+04;  57.792
    0.790;   0.040;   0.750; 8.145E+04;-5.415E+02; 8.145E+04;  -0.381
    0.820;   0.040;   0.780;-1.221E+05; 1.928E+05; 2.282E+05; 122.349
    0.850;   0.040;   0.810; 2.371E+05; 5.086E+04; 2.425E+05;  12.106
    0.880;   0.040;   0.840; 5.896E+06;-8.904E+06; 1.068E+07; -56.488
    0.910;   0.040;   0.870; 1.671E+06;-1.686E+07; 1.694E+07; -84.340
    0.940;   0.040;   0.900; 1.685E+06; 2.650E+05; 1.706E+06;   8.936
    0.970;   0.040;   0.930; 7.153E+06; 4.721E+06; 8.571E+06;  33.425
    1.000;   0.040;   0.960;-9.955E+06;-5.146E+06; 1.121E+07;-152.663
    1.030;   0.040;   0.990; 3.834E+06; 1.923E+06; 4.289E+06;  26.631
    1.060;   0.040;   1.020; 5.837E+05; 4.976E+05; 7.670E+05;  40.448
    1.090;   0.040;   1.050;-3.384E+05;-2.960E+05; 4.496E+05;-138.818
    1.120;   0.040;   1.080; 1.979E+05; 2.490E+05; 3.181E+05;  51.525
    1.150;   0.040;   1.110; 2.862E+05; 2.676E+04; 2.874E+05;   5.342
    1.180;   0.040;   1.140; 3.083E+05;-3.535E+05; 4.691E+05; -48.911
    1.210;   0.040;   1.170; 1.316E+05;-1.580E+05; 2.056E+05; -50.202
    1.240;   0.040;   1.200;-4.672E+05; 8.936E+05; 1.008E+06; 117.601
    1.270;   0.040;   1.230; 7.047E+05; 2.129E+06; 2.242E+06;  71.684
    1.300;   0.040;   1.260; 1.500E+06; 1.621E+06; 2.208E+06;  47.223
    1.330;   0.040;   1.290; 1.804E+06; 7.776E+05; 1.964E+06;  23.324
    1.360;   0.040;   1.320; 1.384E+06;-9.974E+04; 1.388E+06;  -4.121
    1.390;   0.040;   1.350; 3.364E+06;-2.823E+06; 4.392E+06; -39.995
    1.420;   0.040;   1.380; 1.015E+06; 6.750E+06; 6.826E+06;  81.445
    1.450;   0.040;   1.410; 1.121E+06;-1.168E+06; 1.619E+06; -46.169
    1.480;   0.040;   1.440;-8.140E+05; 7.229E+05; 1.089E+06; 138.395
    0.010;   0.070;  -0.060; 7.618E-04; 2.796E+02; 2.796E+02;  90.000
    0.040;   0.070;  -0.030; 2.222E-04; 5.109E+00; 5.109E+00;  89.998
    0.070;   0.070;   0.000; 9.356E-04; 2.400E-08; 9.356E-04;   0.001
    0.100;   0.070;   0.030; 1.202E-03; 6.119E+01; 6.119E+01;  89.999
    0.130;   0.070;   0.060; 3.683E-03; 1.175E+02; 1.175E+02;  89.998
    0.160;   0.070;   0.090; 2.009E-02; 6.067E+01; 6.067E+01;  89.981
    0.190;   0.070;   0.120; 5.214E-02; 4.429E+02; 4.429E+02;  89.993
    0.220;   0.070;   0.150; 2.465E-01;-4.525E+01; 4.525E+01; -89.688
    0.250;   0.070;   0.180; 8.310E-01;-6.102E+02; 6.102E+02; -89.922
    0.280;   0.070;   0.210; 2.949E+00;-1.702E+03; 1.702E+03; -89.901
    0.310;   0.070;   0.240; 1.452E+01;-4.854E+03; 4.854E+03; -89.829
    0.340;   0.070;   0.270;-3.448E+02; 4.195E+03; 4.209E+03;  94.699
    0.370;   0.070;   0.300;-2.214E+02;-2.093E+03; 2.104E+03; -96.040
    0.400;   0.070;   0.330;-3.625E+02;-4.849E+03; 4.862E+03; -94.275
    0.430;   0.070;   0.360;-6.767E+02;-7.472E+03; 7.502E+03; -95.175
    0.460;   0.070;   0.390;-1.433E+03;-1.017E+04; 1.027E+04; -98.024
    0.490;   0.070;   0.420;-2.138E+03;-1.334E+04; 1.351E+04; -99.105
    0.520;   0.070;   0.450;-2.781E+03;-1.526E+04; 1.551E+04;-100.327
    0.550;   0.070;   0.480;-2.890E+03;-1.386E+04; 1.416E+04;-101.782
    0.580;   0.070;   0.510;-6.446E+03;-1.185E+04; 1.349E+04;-118.537
    0.610;   0.070;   0.540;-9.069E+03;-5.129E+03; 1.042E+04;-150.512
    0.640;   0.070;   0.570;-1.445E+04;-3.061E+03; 1.478E+04;-168.044
    0.670;   0.070;   0.600;-1.084E+04; 1.155E+04; 1.584E+04; 133.173
    0.700;   0.070;   0.630;-1.065E+04; 2.219E+04; 2.462E+04; 115.640
    0.730;   0.070;   0.660; 2.167E+04; 3.079E+04; 3.766E+04;  54.858
    0.760;   0.070;   0.690; 2.723E+04; 3.491E+04; 4.427E+04;  52.047
    0.790;   0.070;   0.720; 1.922E+04; 4.656E+04; 5.038E+04;  67.569
    0.820;   0.070;   0.750; 7.908E+04; 1.013E+05; 1.285E+05;  52.010
    0.850;   0.070;   0.780; 6.742E+05;-3.185E+05; 7.456E+05; -25.284
    0.880;   0.070;   0.810;-3.219E+06; 1.813E+06; 3.694E+06; 150.609
    0.910;   0.070;   0.840;-7.470E+06; 1.711E+07; 1.867E+07; 113.585
    0.940;   0.070;   0.870; 1.502E+06; 1.095E+07; 1.106E+07;  82.190
    0.970;   0.070;   0.900;-4.929E+06;-2.744E+06; 5.641E+06;-150.898
    1.000;   0.070;   0.930; 5.953E+06;-6.597E+06; 8.886E+06; -47.934
    1.030;   0.070;   0.960;-4.265E+06; 4.984E+06; 6.560E+06; 130.553
    1.060;   0.070;   0.990; 1.100E+06; 6.528E+03; 1.100E+06;   0.340
    1.090;   0.070;   1.020; 7.448E+04;-3.595E+05; 3.671E+05; -78.296
    1.120;   0.070;   1.050; 1.725E+05; 5.671E+04; 1.816E+05;  18.196
    1.150;   0.070;   1.080; 2.426E+05; 2.347E+05; 3.375E+05;  44.044
    1.180;   0.070;   1.110; 1.538E+05;-2.723E+05; 3.128E+05; -60.535
    1.210;   0.070;   1.140; 1.586E+05;-3.419E+05; 3.769E+05; -65.115
    1.240;   0.070;   1.170; 1.731E+05;-2.412E+05; 2.969E+05; -54.338
    1.270;   0.070;   1.200; 8.448E+05;-1.193E+06; 1.462E+06; -54.708
    1.300;   0.070;   1.230;-1.637E+06; 3.628E+05; 1.677E+06; 167.507
    1.330;   0.070;   1.260;-1.214E+06; 6.602E+05; 1.382E+06; 151.463
    1.360;   0.070;   1.290;-8.649E+05; 2.100E+05; 8.901E+05; 166.351
    1.390;   0.070;   1.320;-7.189E+05; 6.065E+05; 9.406E+05; 139.850
    1.420;   0.070;   1.350;-6.312E+06;-9.825E+05; 6.388E+06;-171.152
    1.450;   0.070;   1.380; 1.554E+06;-1.755E+06; 2.344E+06; -48.488
    1.480;   0.070;   1.410;-2.199E+06;-5.128E+05; 2.258E+06;-166.874
    0.010;   0.100;  -0.090;-3.402E-04; 5.516E+02; 5.516E+02;  90.000
    0.040;   0.100;  -0.060; 1.896E-03; 1.413E+00; 1.413E+00;  89.923
    0.070;   0.100;  -0.030; 1.202E-03;-6.119E+01; 6.119E+01; -89.999
    0.100;   0.100;   0.000; 1.228E-04; 1.130E-07; 1.228E-04;   0.053
    0.130;   0.100;   0.030; 2.091E-03; 1.753E+02; 1.753E+02;  89.999
    0.160;   0.100;   0.060; 9.530E-03; 3.208E+02; 3.208E+02;  89.998
    0.190;   0.100;   0.090; 3.746E-02; 7.808E+02; 7.808E+02;  89.997
    0.220;   0.100;   0.120; 3.103E-01; 6.776E+02; 6.776E+02;  89.974
    0.250;   0.100;   0.150; 1.482E+00; 5.257E+02; 5.257E+02;  89.838
    0.280;   0.100;   0.180; 6.711E+00; 2.574E+01; 2.660E+01;  75.388
    0.310;   0.100;   0.210; 3.950E+01;-1.722E+03; 1.722E+03; -88.686
    0.340;   0.100;   0.240;-3.066E+02; 3.346E+03; 3.360E+03;  95.235
    0.370;   0.100;   0.270;-1.791E+02;-4.273E+02; 4.633E+02;-112.736
    0.400;   0.100;   0.300;-2.563E+02;-2.336E+03; 2.350E+03; -96.261
    0.430;   0.100;   0.330;-4.969E+02;-4.366E+03; 4.394E+03; -96.494
    0.460;   0.100;   0.360;-9.393E+02;-6.709E+03; 6.774E+03; -97.970
    0.490;   0.100;   0.390;-1.099E+03;-8.913E+03; 8.980E+03; -97.028
    0.520;   0.100;   0.420;-2.571E+03;-1.006E+04; 1.038E+04;-104.339
    0.550;   0.100;   0.450;-5.787E+03;-1.071E+04; 1.217E+04;-118.381
    0.580;   0.100;   0.480;-7.686E+03;-1.703E+04; 1.869E+04;-114.285
    0.610;   0.100;   0.510;-5.606E+03;-2.003E+04; 2.080E+04;-105.637
    0.640;   0.100;   0.540; 7.569E+03;-2.998E+04; 3.092E+04; -75.832
    0.670;   0.100;   0.570; 1.473E+04;-2.394E+04; 2.811E+04; -58.386
    0.700;   0.100;   0.600; 3.194E+04;-4.558E+04; 5.565E+04; -54.981
    0.730;   0.100;   0.630; 2.168E+04;-3.593E+04; 4.196E+04; -58.893
    0.760;   0.100;   0.660;-1.666E+04;-5.270E+04; 5.528E+04;-107.546
    0.790;   0.100;   0.690;-1.156E+04; 1.998E+04; 2.308E+04; 120.055
    0.820;   0.100;   0.720; 3.373E+04; 3.734E+04; 5.032E+04;  47.908
    0.850;   0.100;   0.750;-9.354E+04; 7.424E+04; 1.194E+05; 141.563
    0.880;   0.100;   0.780; 8.516E+04; 3.294E+04; 9.131E+04;  21.145
    0.910;   0.100;   0.810; 6.738E+06;-7.120E+06; 9.803E+06; -46.581
    0.940;   0.100;   0.840; 2.202E+06;-1.640E+07; 1.655E+07; -82.356
    0.970;   0.100;   0.870; 1.974E+06; 2.986E+05; 1.996E+06;   8.603
    1.000;   0.100;   0.900; 6.815E+06; 4.285E+06; 8.051E+06;  32.158
    1.030;   0.100;   0.930;-8.229E+06;-4.526E+06; 9.391E+06;-151.188
    1.060;   0.100;   0.960; 2.542E+06; 1.773E+06; 3.100E+06;  34.892
    1.090;   0.100;   0.990; 1.048E+05; 7.165E+05; 7.241E+05;  81.682
