3,0.00E+00,0.00E+00,2.89E+04,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,2.04E+07,0.00E+00,2.36E+08,0.00E+00,0.00E+00
5,-8.12E+06,0.00E+00,0.00E+00,0.00E+00,7.62E+07,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.46E+06
1,1.35E+06,0.00E+00,0.00E+00,0.00E+00,-1.60E+07,0.00E+00
2,0.00E+00,2.73E+06,0.00E+00,3.80E+07,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,3.01E+05,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,3.81E+07,0.00E+00,5.31E+08,0.00E+00,0.00E+00
5,-1.61E+07,0.00E+00,0.00E+00,0.00E+00,1.91E+08,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E+07
1,1.97E+06,0.00E+00,0.00E+00,0.00E+00,-2.86E+07,0.00E+00
2,0.00E+00,3.96E+06,0.00E+00,6.59E+07,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,1.03E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,6.61E+07,0.00E+00,1.10E+09,0.00E+00,0.00E+00
5,-2.87E+07,0.00E+00,0.00E+00,0.00E+00,4.18E+08,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.61E+07
1,2.68E+06,0.00E+00,0.00E+00,0.00E+00,-4.66E+07,0.00E+00
2,0.00E+00,5.35E+06,0.00E+00,1.06E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,2.39E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,1.06E+08,0.00E+00,2.11E+09,0.00E+00,0.00E+00
5,-4.68E+07,0.00E+00,0.00E+00,0.00E+00,8.14E+08,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.70E+07
1,3.40E+06,0.00E+00,0.00E+00,0.00E+00,-6.94E+07,0.00E+00
2,0.00E+00,6.68E+06,0.00E+00,1.59E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,4.39E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,1.59E+08,0.00E+00,3.78E+09,0.00E+00,0.00E+00
5,-6.96E+07,0.00E+00,0.00E+00,0.00E+00,1.42E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.95E+07
1,3.99E+06,0.00E+00,0.00E+00,0.00E+00,-9.46E+07,0.00E+00
2,0.00E+00,7.64E+06,0.00E+00,2.20E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.52E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,2.21E+08,0.00E+00,6.35E+09,0.00E+00,0.00E+00
5,-9.49E+07,0.00E+00,0.00E+00,0.00E+00,2.25E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+08
1,4.31E+06,0.00E+00,0.00E+00,0.00E+00,-1.18E+08,0.00E+00
2,0.00E+00,7.86E+06,0.00E+00,2.81E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,7.77E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,2.81E+08,0.00E+00,1.01E+10,0.00E+00,0.00E+00
5,-1.18E+08,0.00E+00,0.00E+00,0.00E+00,3.24E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.97E+08
1,4.24E+06,0.00E+00,0.00E+00,0.00E+00,-1.34E+08,0.00E+00
2,0.00E+00,6.94E+06,0.00E+00,3.23E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,7.35E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,3.23E+08,0.00E+00,1.50E+10,0.00E+00,0.00E+00
5,-1.34E+08,0.00E+00,0.00E+00,0.00E+00,4.24E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.05E+08
1,3.73E+06,0.00E+00,0.00E+00,0.00E+00,-1.37E+08,0.00E+00
2,0.00E+00,4.69E+06,0.00E+00,3.12E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,5.66E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,3.12E+08,0.00E+00,2.08E+10,0.00E+00,0.00E+00
5,-1.37E+08,0.00E+00,0.00E+00,0.00E+00,5.03E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.99E+08
1,2.78E+06,0.00E+00,0.00E+00,0.00E+00,-1.22E+08,0.00E+00
2,0.00E+00,1.67E+06,0.00E+00,2.04E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,3.79E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,2.04E+08,0.00E+00,2.54E+10,0.00E+00,0.00E+00
5,-1.22E+08,0.00E+00,0.00E+00,0.00E+00,5.35E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.03E+08
1,1.54E+06,0.00E+00,0.00E+00,0.00E+00,-8.60E+07,0.00E+00
2,0.00E+00,1.36E+05,0.00E+00,5.98E+06,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,2.63E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,5.70E+06,0.00E+00,2.49E+10,0.00E+00,0.00E+00
5,-8.66E+07,0.00E+00,0.00E+00,0.00E+00,4.94E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.80E+09
1,4.09E+05,0.00E+00,0.00E+00,0.00E+00,-3.50E+07,0.00E+00
2,0.00E+00,1.87E+06,0.00E+00,-1.64E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,2.58E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,-1.64E+08,0.00E+00,1.96E+10,0.00E+00,0.00E+00
5,-3.55E+07,0.00E+00,0.00E+00,0.00E+00,3.71E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.79E+09
1,4.42E+05,0.00E+00,0.00E+00,0.00E+00,9.57E+06,0.00E+00
2,0.00E+00,5.66E+06,0.00E+00,-2.52E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,3.78E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,-2.52E+08,0.00E+00,1.47E+10,0.00E+00,0.00E+00
5,9.29E+06,0.00E+00,0.00E+00,0.00E+00,2.10E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.02E+09
1,3.92E+06,0.00E+00,0.00E+00,0.00E+00,-4.65E+06,0.00E+00
2,0.00E+00,1.08E+07,0.00E+00,-3.05E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.24E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,-3.05E+08,0.00E+00,1.16E+10,0.00E+00,0.00E+00
5,-4.35E+06,0.00E+00,0.00E+00,0.00E+00,1.39E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.66E+10
1,1.45E+07,0.00E+00,0.00E+00,0.00E+00,-1.67E+08,0.00E+00
2,0.00E+00,1.79E+07,0.00E+00,-3.39E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,9.93E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,-3.39E+08,0.00E+00,9.17E+09,0.00E+00,0.00E+00
5,-1.66E+08,0.00E+00,0.00E+00,0.00E+00,3.86E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.20E+10
1,2.94E+07,0.00E+00,0.00E+00,0.00E+00,-4.65E+08,0.00E+00
2,0.00E+00,2.68E+07,0.00E+00,-3.29E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,1.48E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,-3.29E+08,0.00E+00,6.43E+09,0.00E+00,0.00E+00
5,-4.63E+08,0.00E+00,0.00E+00,0.00E+00,1.02E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E+10
1,3.33E+07,0.00E+00,0.00E+00,0.00E+00,-5.85E+08,0.00E+00
2,0.00E+00,3.63E+07,0.00E+00,-2.46E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,2.06E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,-2.46E+08,0.00E+00,3.73E+09,0.00E+00,0.00E+00
5,-5.83E+08,0.00E+00,0.00E+00,0.00E+00,1.45E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.09E+10
1,2.77E+07,0.00E+00,0.00E+00,0.00E+00,-4.91E+08,0.00E+00
2,0.00E+00,4.41E+07,0.00E+00,-9.26E+07,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,2.68E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,-9.32E+07,0.00E+00,1.88E+09,0.00E+00,0.00E+00
5,-4.90E+08,0.00E+00,0.00E+00,0.00E+00,1.50E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.21E+10
1,2.14E+07,0.00E+00,0.00E+00,0.00E+00,-3.58E+08,0.00E+00
2,0.00E+00,4.90E+07,0.00E+00,1.02E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,3.22E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,1.01E+08,0.00E+00,1.47E+09,0.00E+00,0.00E+00
5,-3.59E+08,0.00E+00,0.00E+00,0.00E+00,1.52E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.51E+10
1,1.67E+07,0.00E+00,0.00E+00,0.00E+00,-2.47E+08,0.00E+00
2,0.00E+00,5.11E+07,0.00E+00,3.14E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,3.49E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,3.12E+08,0.00E+00,2.76E+09,0.00E+00,0.00E+00
5,-2.48E+08,0.00E+00,0.00E+00,0.00E+00,1.73E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.27E+10
1,1.33E+07,0.00E+00,0.00E+00,0.00E+00,-1.71E+08,0.00E+00
2,0.00E+00,5.11E+07,0.00E+00,5.41E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,3.39E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,5.39E+08,0.00E+00,6.40E+09,0.00E+00,0.00E+00
5,-1.72E+08,0.00E+00,0.00E+00,0.00E+00,2.21E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.13E+10
1,1.07E+07,0.00E+00,0.00E+00,0.00E+00,-1.49E+08,0.00E+00
2,0.00E+00,4.93E+07,0.00E+00,7.96E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,2.97E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,7.93E+08,0.00E+00,1.43E+10,0.00E+00,0.00E+00
5,-1.50E+08,0.00E+00,0.00E+00,0.00E+00,2.80E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.71E+10
1,8.96E+06,0.00E+00,0.00E+00,0.00E+00,-1.79E+08,0.00E+00
2,0.00E+00,4.26E+07,0.00E+00,9.95E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,2.43E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,9.91E+08,0.00E+00,2.79E+10,0.00E+00,0.00E+00
5,-1.79E+08,0.00E+00,0.00E+00,0.00E+00,2.97E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E+10
1,8.01E+06,0.00E+00,0.00E+00,0.00E+00,-2.11E+08,0.00E+00
2,0.00E+00,2.72E+07,0.00E+00,7.88E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,1.91E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,7.85E+08,0.00E+00,3.39E+10,0.00E+00,0.00E+00
5,-2.11E+08,0.00E+00,0.00E+00,0.00E+00,2.54E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.15E+10
1,7.50E+06,0.00E+00,0.00E+00,0.00E+00,-2.15E+08,0.00E+00
2,0.00E+00,1.57E+07,0.00E+00,3.66E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,1.45E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,3.65E+08,0.00E+00,2.25E+10,0.00E+00,0.00E+00
5,-2.15E+08,0.00E+00,0.00E+00,0.00E+00,1.93E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.20E+10
1,7.09E+06,0.00E+00,0.00E+00,0.00E+00,-2.00E+08,0.00E+00
2,0.00E+00,1.19E+07,0.00E+00,1.72E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,1.04E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,1.71E+08,0.00E+00,1.37E+10,0.00E+00,0.00E+00
5,-1.99E+08,0.00E+00,0.00E+00,0.00E+00,1.41E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.15E+09
1,6.64E+06,0.00E+00,0.00E+00,0.00E+00,-1.75E+08,0.00E+00
2,0.00E+00,1.01E+07,0.00E+00,1.01E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.75E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,1.01E+08,0.00E+00,1.24E+10,0.00E+00,0.00E+00
5,-1.74E+08,0.00E+00,0.00E+00,0.00E+00,1.02E+10,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.26E+09
1,6.10E+06,0.00E+00,0.00E+00,0.00E+00,-1.47E+08,0.00E+00
2,0.00E+00,8.52E+06,0.00E+00,3.28E+07,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,3.67E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,3.30E+07,0.00E+00,1.54E+10,0.00E+00,0.00E+00
5,-1.47E+08,0.00E+00,0.00E+00,0.00E+00,7.09E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+10
1,5.52E+06,0.00E+00,0.00E+00,0.00E+00,-1.24E+08,0.00E+00
2,0.00E+00,7.72E+06,0.00E+00,-8.59E+07,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,1.70E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,-8.64E+07,0.00E+00,1.44E+10,0.00E+00,0.00E+00
5,-1.23E+08,0.00E+00,0.00E+00,0.00E+00,4.63E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.49E+10
1,5.04E+06,0.00E+00,0.00E+00,0.00E+00,-1.18E+08,0.00E+00
2,0.00E+00,8.24E+06,0.00E+00,-1.11E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,1.59E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,-1.11E+08,0.00E+00,7.06E+09,0.00E+00,0.00E+00
5,-1.17E+08,0.00E+00,0.00E+00,0.00E+00,3.30E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.58E+10
1,4.44E+06,0.00E+00,0.00E+00,0.00E+00,-1.27E+08,0.00E+00
2,0.00E+00,8.13E+06,0.00E+00,-7.82E+07,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.63E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,-7.84E+07,0.00E+00,4.19E+09,0.00E+00,0.00E+00
5,-1.27E+08,0.00E+00,0.00E+00,0.00E+00,5.82E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.58E+10
1,3.80E+06,0.00E+00,0.00E+00,0.00E+00,-9.35E+07,0.00E+00
2,0.00E+00,7.81E+06,0.00E+00,-5.47E+07,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,1.03E+07,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,-5.49E+07,0.00E+00,3.00E+09,0.00E+00,0.00E+00
5,-9.34E+07,0.00E+00,0.00E+00,0.00E+00,7.09E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.54E+10
1,3.74E+06,0.00E+00,0.00E+00,0.00E+00,-6.32E+07,0.00E+00
2,0.00E+00,7.55E+06,0.00E+00,-3.60E+07,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,5.56E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,-3.64E+07,0.00E+00,2.08E+09,0.00E+00,0.00E+00
5,-6.32E+07,0.00E+00,0.00E+00,0.00E+00,6.10E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.47E+10
1,4.17E+06,0.00E+00,0.00E+00,0.00E+00,-5.01E+07,0.00E+00
2,0.00E+00,7.44E+06,0.00E+00,-1.75E+07,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,3.99E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,-1.81E+07,0.00E+00,1.28E+09,0.00E+00,0.00E+00
5,-5.03E+07,0.00E+00,0.00E+00,0.00E+00,5.01E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E+10
1,5.29E+06,0.00E+00,0.00E+00,0.00E+00,-5.11E+07,0.00E+00
2,0.00E+00,7.65E+06,0.00E+00,-5.16E+05,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,3.60E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,-1.25E+06,0.00E+00,7.37E+08,0.00E+00,0.00E+00
5,-5.15E+07,0.00E+00,0.00E+00,0.00E+00,3.72E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E+10
1,8.39E+06,0.00E+00,0.00E+00,0.00E+00,-5.71E+07,0.00E+00
2,0.00E+00,8.40E+06,0.00E+00,1.29E+07,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,3.34E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,1.24E+07,0.00E+00,7.38E+08,0.00E+00,0.00E+00
5,-5.77E+07,0.00E+00,0.00E+00,0.00E+00,2.33E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.44E+10
1,1.87E+07,0.00E+00,0.00E+00,0.00E+00,-6.39E+07,0.00E+00
2,0.00E+00,1.01E+07,0.00E+00,3.57E+07,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,3.07E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,3.61E+07,0.00E+00,1.22E+09,0.00E+00,0.00E+00
5,-6.57E+07,0.00E+00,0.00E+00,0.00E+00,1.54E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.86E+10
1,1.74E+07,0.00E+00,0.00E+00,0.00E+00,-7.26E+07,0.00E+00
2,0.00E+00,1.49E+07,0.00E+00,9.61E+07,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,2.65E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,9.92E+07,0.00E+00,2.11E+09,0.00E+00,0.00E+00
5,-7.27E+07,0.00E+00,0.00E+00,0.00E+00,1.35E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.97E+10
1,8.58E+06,0.00E+00,0.00E+00,0.00E+00,-5.78E+07,0.00E+00
2,0.00E+00,1.98E+07,0.00E+00,1.54E+08,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,1.74E+06,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,1.60E+08,0.00E+00,2.79E+09,0.00E+00,0.00E+00
5,-5.54E+07,0.00E+00,0.00E+00,0.00E+00,1.30E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.72E+10
1,6.24E+06,0.00E+00,0.00E+00,0.00E+00,-4.15E+07,0.00E+00
2,0.00E+00,1.32E+07,0.00E+00,9.12E+07,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,7.06E+05,0.00E+00,0.00E+00,0.00E+00
4,0.00E+00,8.46E+07,0.00E+00,1.84E+09,0.00E+00,0.00E+00
5,-3.38E+07,0.00E+00,0.00E+00,0.00E+00,1.01E+09,0.00E+00
6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E+10
1,3.86E+06,0.00E+00,0.00E+00,0.00E+00,-1.42E+07,0.00E+00
2,0.00E+00,7.94E+06,0.00E+00,8.28E+06,0.00E+00,0.00E+00
3,0.00E+00,0.00E+00,6.69E+05,0.00E+00,0.00E+00,0.00E+00
