0.01,3.96E-10,-4.42E+00,4.42E+00,-90
0.04,-2.05E-10,-1.20E+00,1.20E+00,-90
0.07,7.35E-09,-8.29E-01,8.29E-01,-90
0.1,1.50E-07,-7.67E-01,7.67E-01,-90
0.13,1.31E-06,-7.59E-01,7.59E-01,-90
0.16,6.59E-06,-7.55E-01,7.55E-01,-89.999
0.19,3.24E-05,-7.35E-01,7.35E-01,-89.997
0.22,8.93E-05,-7.30E-01,7.30E-01,-89.993
0.25,2.30E-04,-7.17E-01,7.17E-01,-89.982
0.28,5.21E-04,-7.00E-01,7.00E-01,-89.957
0.31,1.06E-03,-6.79E-01,6.79E-01,-89.911
0.34,1.95E-03,-6.54E-01,6.54E-01,-89.829
0.37,3.29E-03,-6.25E-01,6.25E-01,-89.698
0.4,5.10E-03,-5.92E-01,5.92E-01,-89.506
0.43,7.27E-03,-5.55E-01,5.55E-01,-89.249
0.46,9.49E-03,-5.14E-01,5.14E-01,-88.943
0.49,1.12E-02,-4.71E-01,4.71E-01,-88.637
0.52,1.16E-02,-4.25E-01,4.26E-01,-88.435
0.55,9.74E-03,-3.78E-01,3.78E-01,-88.522
0.58,4.59E-03,-3.27E-01,3.27E-01,-89.196
0.61,-4.20E-03,-2.73E-01,2.73E-01,-90.882
0.64,-1.51E-02,-2.13E-01,2.14E-01,-94.035
0.67,-2.20E-02,-1.46E-01,1.48E-01,-98.577
0.7,-1.52E-02,-7.65E-02,7.80E-02,-101.224
0.73,8.63E-03,-2.11E-02,2.28E-02,-67.792
0.76,3.69E-02,7.52E-03,3.76E-02,11.527
0.79,5.49E-02,1.23E-02,5.63E-02,12.594
0.82,5.73E-02,2.20E-03,5.73E-02,2.197
0.85,4.36E-02,-1.44E-02,4.60E-02,-18.24
0.88,1.75E-02,-2.88E-02,3.37E-02,-58.678
0.91,-1.19E-02,-3.52E-02,3.72E-02,-108.604
0.94,-3.50E-02,-3.61E-02,5.02E-02,-134.121
0.97,-4.88E-02,-3.69E-02,6.11E-02,-142.932
1,-5.49E-02,-4.09E-02,6.85E-02,-143.283
1.03,-5.65E-02,-4.87E-02,7.45E-02,-139.245
1.06,-5.63E-02,-5.74E-02,8.04E-02,-134.451
1.09,-5.46E-02,-6.38E-02,8.39E-02,-130.564
1.12,-5.04E-02,-6.65E-02,8.34E-02,-127.141
1.15,-4.36E-02,-6.57E-02,7.89E-02,-123.571
1.18,-3.51E-02,-6.19E-02,7.12E-02,-119.518
1.21,-2.63E-02,-5.59E-02,6.17E-02,-115.237
1.24,-1.93E-02,-4.64E-02,5.03E-02,-112.611
1.27,-9.47E-03,-3.18E-02,3.31E-02,-106.615
1.3,2.76E-03,-2.42E-02,2.44E-02,-83.497
1.33,6.94E-03,-1.99E-02,2.11E-02,-70.779
1.36,6.04E-03,-1.49E-02,1.61E-02,-67.963
1.39,2.22E-03,-1.00E-02,1.03E-02,-77.476
1.42,-4.30E-03,-5.91E-03,7.31E-03,-126.009
1.45,-1.45E-02,1.77E-03,1.46E-02,173.024
1.48,-8.14E-03,1.56E-02,1.76E-02,117.572
0.01,2.60E-09,-3.71E+00,3.71E+00,-90
0.04,1.07E-10,-1.00E+00,1.00E+00,-90
0.07,7.27E-09,-6.94E-01,6.94E-01,-90
0.1,1.29E-07,-6.40E-01,6.40E-01,-90
0.13,1.03E-06,-6.30E-01,6.30E-01,-90
0.16,6.45E-06,-6.26E-01,6.26E-01,-89.999
0.19,2.31E-05,-6.14E-01,6.14E-01,-89.998
0.22,6.95E-05,-6.01E-01,6.01E-01,-89.993
0.25,1.77E-04,-5.85E-01,5.85E-01,-89.983
0.28,3.95E-04,-5.67E-01,5.67E-01,-89.96
0.31,7.82E-04,-5.45E-01,5.45E-01,-89.918
0.34,1.40E-03,-5.20E-01,5.20E-01,-89.846
0.37,2.27E-03,-4.93E-01,4.93E-01,-89.736
0.4,3.33E-03,-4.62E-01,4.62E-01,-89.588
0.43,4.37E-03,-4.29E-01,4.29E-01,-89.417
0.46,4.96E-03,-3.94E-01,3.94E-01,-89.28
0.49,4.37E-03,-3.58E-01,3.58E-01,-89.302
0.52,1.46E-03,-3.21E-01,3.21E-01,-89.739
0.55,-5.32E-03,-2.82E-01,2.82E-01,-91.082
0.58,-1.77E-02,-2.39E-01,2.39E-01,-94.25
0.61,-3.60E-02,-1.86E-01,1.90E-01,-100.955
0.64,-5.05E-02,-1.13E-01,1.23E-01,-114.14
0.67,-2.72E-02,-2.32E-02,3.57E-02,-139.479
0.7,4.05E-02,2.26E-02,4.63E-02,29.128
0.73,8.64E-02,1.15E-02,8.72E-02,7.584
0.76,9.49E-02,-1.08E-02,9.56E-02,-6.501
0.79,8.42E-02,-2.76E-02,8.86E-02,-18.123
0.82,6.57E-02,-3.86E-02,7.62E-02,-30.451
0.85,4.47E-02,-4.59E-02,6.41E-02,-45.786
0.88,2.41E-02,-5.09E-02,5.63E-02,-64.682
0.91,5.78E-03,-5.45E-02,5.48E-02,-83.945
0.94,-8.92E-03,-5.74E-02,5.81E-02,-98.832
0.97,-1.92E-02,-6.02E-02,6.32E-02,-107.674
1,-2.48E-02,-6.40E-02,6.86E-02,-111.196
1.03,-2.68E-02,-7.05E-02,7.55E-02,-110.797
1.06,-3.23E-02,-8.20E-02,8.82E-02,-111.521
1.09,-4.93E-02,-8.01E-02,9.40E-02,-121.598
1.12,-4.99E-02,-6.33E-02,8.06E-02,-128.244
1.15,-4.09E-02,-5.12E-02,6.56E-02,-128.629
1.18,-3.04E-02,-4.19E-02,5.18E-02,-125.971
1.21,-2.01E-02,-3.46E-02,4.00E-02,-120.136
1.24,-1.29E-02,-2.79E-02,3.07E-02,-114.755
1.27,-7.28E-03,-2.01E-02,2.14E-02,-109.873
1.3,-3.09E-03,-1.26E-02,1.30E-02,-103.818
1.33,-5.27E-04,-5.51E-03,5.53E-03,-95.463
1.36,8.10E-04,9.69E-04,1.26E-03,50.098
1.39,1.82E-03,6.49E-03,6.74E-03,74.294
1.42,3.23E-03,1.02E-02,1.07E-02,72.482
1.45,5.73E-03,1.20E-02,1.33E-02,64.426
1.48,1.23E-02,9.67E-03,1.57E-02,38.143
0.01,1.00E+00,-2.29E-10,1.00E+00,0
0.04,1.00E+00,-1.46E-09,1.00E+00,0
0.07,1.00E+00,-2.13E-08,1.00E+00,0
0.1,1.00E+00,-1.98E-07,1.00E+00,0
0.13,1.00E+00,-1.24E-06,1.00E+00,0
0.16,1.01E+00,-6.55E-06,1.01E+00,0
0.19,1.02E+00,-3.03E-05,1.02E+00,-0.002
0.22,1.04E+00,-1.24E-04,1.04E+00,-0.007
0.25,1.08E+00,-4.73E-04,1.08E+00,-0.025
0.28,1.20E+00,-1.89E-03,1.20E+00,-0.09
0.31,1.77E+00,-1.30E-02,1.77E+00,-0.42
0.34,-8.81E-01,-1.46E-02,8.81E-01,-179.054
0.37,2.97E-01,4.76E-04,2.97E-01,0.092
0.4,4.54E-01,-3.52E-03,4.54E-01,-0.444
0.43,4.98E-01,-1.20E-02,4.98E-01,-1.38
0.46,5.05E-01,-2.72E-02,5.05E-01,-3.088
0.49,4.90E-01,-5.20E-02,4.93E-01,-6.054
0.52,4.54E-01,-8.70E-02,4.63E-01,-10.842
0.55,3.91E-01,-1.25E-01,4.11E-01,-17.753
0.58,3.01E-01,-1.47E-01,3.35E-01,-26.041
0.61,2.05E-01,-1.35E-01,2.45E-01,-33.411
0.64,1.31E-01,-9.95E-02,1.64E-01,-37.25
0.67,8.42E-02,-6.23E-02,1.05E-01,-36.528
0.7,5.56E-02,-3.50E-02,6.57E-02,-32.203
0.73,3.67E-02,-1.86E-02,4.11E-02,-26.875
0.76,2.26E-02,-1.04E-02,2.49E-02,-24.758
0.79,1.13E-02,-7.57E-03,1.36E-02,-33.874
0.82,1.50E-03,-7.17E-03,7.33E-03,-78.16
0.85,-6.99E-03,-6.77E-03,9.73E-03,-135.887
0.88,-1.38E-02,-4.45E-03,1.45E-02,-162.104
0.91,-1.80E-02,5.00E-04,1.80E-02,178.408
0.94,-1.94E-02,7.35E-03,2.07E-02,159.234
0.97,-1.91E-02,1.58E-02,2.48E-02,140.327
1,-1.62E-02,2.65E-02,3.11E-02,121.397
1.03,-8.79E-03,3.63E-02,3.73E-02,103.619
1.06,2.74E-04,4.05E-02,4.05E-02,89.613
1.09,6.91E-03,3.95E-02,4.01E-02,80.069
1.12,9.85E-03,3.49E-02,3.63E-02,74.244
1.15,9.45E-03,2.81E-02,2.96E-02,71.404
1.18,5.86E-03,1.98E-02,2.07E-02,73.529
1.21,-5.58E-04,1.26E-02,1.26E-02,92.543
