    0.010;   0.010;   0.000;-2.177E-05;-3.373E-09; 2.177E-05;-179.991
    0.040;   0.010;   0.030; 2.677E-05;-2.127E+02; 2.127E+02; -90.000
    0.070;   0.010;   0.060; 1.109E-04;-2.647E+02; 2.647E+02; -90.000
    0.100;   0.010;   0.090;-2.475E-03;-5.137E+02; 5.137E+02; -90.000
    0.130;   0.010;   0.120;-5.433E-02;-1.273E+03; 1.273E+03; -90.002
    0.160;   0.010;   0.150;-5.283E-01;-2.823E+03; 2.823E+03; -90.011
    0.190;   0.010;   0.180;-2.801E+00;-4.513E+03; 4.513E+03; -90.036
    0.220;   0.010;   0.210;-1.247E+01;-8.761E+03; 8.761E+03; -90.082
    0.250;   0.010;   0.240;-4.408E+01;-1.487E+04; 1.487E+04; -90.170
    0.280;   0.010;   0.270;-1.371E+02;-2.505E+04; 2.505E+04; -90.313
    0.310;   0.010;   0.300;-5.068E+02;-5.151E+04; 5.151E+04; -90.564
    0.340;   0.010;   0.330;-1.788E+03; 2.303E+04; 2.310E+04;  94.438
    0.370;   0.010;   0.360;-1.677E+03;-2.690E+04; 2.695E+04; -93.568
    0.400;   0.010;   0.390;-3.051E+03;-4.585E+04; 4.596E+04; -93.807
    0.430;   0.010;   0.420;-5.415E+03;-6.236E+04; 6.260E+04; -94.963
    0.460;   0.010;   0.450;-8.148E+03;-7.790E+04; 7.832E+04; -95.971
    0.490;   0.010;   0.480;-1.217E+04;-9.074E+04; 9.155E+04; -97.641
    0.520;   0.010;   0.510;-1.730E+04;-9.934E+04; 1.008E+05; -99.881
    0.550;   0.010;   0.540;-2.167E+04;-1.060E+05; 1.082E+05;-101.557
    0.580;   0.010;   0.570;-2.388E+04;-1.042E+05; 1.069E+05;-102.915
    0.610;   0.010;   0.600;-1.796E+04;-9.709E+04; 9.873E+04;-100.479
    0.640;   0.010;   0.630;-1.218E+04;-7.889E+04; 7.983E+04; -98.775
    0.670;   0.010;   0.660; 1.649E+03;-5.108E+04; 5.110E+04; -88.151
    0.700;   0.010;   0.690; 2.182E+04;-2.159E+04; 3.070E+04; -44.703
    0.730;   0.010;   0.720; 3.660E+04; 2.655E+04; 4.522E+04;  35.961
    0.760;   0.010;   0.750; 1.064E+05; 1.430E+05; 1.783E+05;  53.339
    0.790;   0.010;   0.780; 2.542E+05; 1.105E+05; 2.772E+05;  23.503
    0.820;   0.010;   0.810; 4.458E+05;-6.079E+05; 7.538E+05; -53.743
    0.850;   0.010;   0.840;-1.397E+06; 2.540E+06; 2.899E+06; 118.809
    0.880;   0.010;   0.870;-2.595E+06; 1.127E+07; 1.157E+07; 102.963
    0.910;   0.010;   0.900; 6.720E+05; 6.722E+06; 6.755E+06;  84.291
    0.940;   0.010;   0.930;-2.483E+06;-1.861E+06; 3.103E+06;-143.137
    0.970;   0.010;   0.960; 4.424E+06;-2.791E+06; 5.231E+06; -32.248
    1.000;   0.010;   0.990;-2.503E+06; 1.147E+06; 2.753E+06; 155.386
    1.030;   0.010;   1.020;-2.235E+05; 2.691E+05; 3.498E+05; 129.706
    1.060;   0.010;   1.050;-1.034E+05; 6.014E+05; 6.102E+05;  99.758
    1.090;   0.010;   1.080; 1.825E+05; 7.467E+05; 7.686E+05;  76.263
    1.120;   0.010;   1.110; 2.957E+05;-1.217E+05; 3.197E+05; -22.366
    1.150;   0.010;   1.140; 4.929E+05;-5.203E+05; 7.167E+05; -46.550
    1.180;   0.010;   1.170; 1.981E+05;-3.446E+04; 2.011E+05;  -9.869
