    0.010;   0.010;   0.000;-6.712E-06; 7.020E-09; 6.712E-06; 179.940
    0.040;   0.010;   0.030; 1.276E-04; 5.723E+01; 5.723E+01;  90.000
    0.070;   0.010;   0.060;-3.177E-04; 5.837E+01; 5.837E+01;  90.000
    0.100;   0.010;   0.090;-1.003E-03; 8.274E+01; 8.274E+01;  90.001
    0.130;   0.010;   0.120; 2.329E-03; 1.796E+02; 1.796E+02;  89.999
    0.160;   0.010;   0.150; 5.335E-02; 3.803E+02; 3.803E+02;  89.992
    0.190;   0.010;   0.180; 2.297E-01; 4.579E+02; 4.579E+02;  89.971
    0.220;   0.010;   0.210; 9.674E-01; 1.005E+03; 1.005E+03;  89.945
    0.250;   0.010;   0.240; 3.103E+00; 1.781E+03; 1.781E+03;  89.900
    0.280;   0.010;   0.270; 9.951E+00; 3.359E+03; 3.359E+03;  89.830
    0.310;   0.010;   0.300; 6.846E+01; 9.316E+03; 9.317E+03;  89.579
    0.340;   0.010;   0.330; 3.266E+02;-1.535E+04; 1.535E+04; -88.781
    0.370;   0.010;   0.360; 6.212E+01;-3.408E+03; 3.408E+03; -88.956
    0.400;   0.010;   0.390; 5.534E+01;-1.107E+03; 1.109E+03; -87.139
    0.430;   0.010;   0.420; 1.019E+02; 2.710E+02; 2.895E+02;  69.396
    0.460;   0.010;   0.450; 8.110E+01; 1.523E+03; 1.525E+03;  86.952
    0.490;   0.010;   0.480; 3.990E+02; 2.707E+03; 2.736E+03;  81.614
    0.520;   0.010;   0.510; 1.334E+03; 3.950E+03; 4.169E+03;  71.341
    0.550;   0.010;   0.540; 3.076E+03; 5.218E+03; 6.057E+03;  59.478
    0.580;   0.010;   0.570; 5.543E+03; 4.887E+03; 7.390E+03;  41.400
    0.610;   0.010;   0.600; 1.048E+04; 8.809E+01; 1.048E+04;   0.482
    0.640;   0.010;   0.630; 1.012E+04;-8.038E+03; 1.292E+04; -38.468
    0.670;   0.010;   0.660; 1.477E+04;-2.692E+04; 3.071E+04; -61.239
    0.700;   0.010;   0.690;-2.446E+03;-3.011E+04; 3.021E+04; -94.645
