    0.010;   0.010;   0.000; 3.689E-05; 3.873E-11; 3.689E-05;   0.000
    0.040;   0.010;   0.030;-1.474E-05;-2.368E+02; 2.368E+02; -90.000
    0.070;   0.010;   0.060; 7.826E-04;-3.060E+02; 3.060E+02; -90.000
    0.100;   0.010;   0.090;-4.094E-03;-6.204E+02; 6.204E+02; -90.000
    0.130;   0.010;   0.120;-6.832E-02;-1.560E+03; 1.560E+03; -90.003
    0.160;   0.010;   0.150;-6.602E-01;-3.475E+03; 3.475E+03; -90.011
    0.190;   0.010;   0.180;-3.597E+00;-5.685E+03; 5.685E+03; -90.036
    0.220;   0.010;   0.210;-1.598E+01;-1.093E+04; 1.093E+04; -90.084
    0.250;   0.010;   0.240;-5.670E+01;-1.849E+04; 1.849E+04; -90.176
    0.280;   0.010;   0.270;-1.761E+02;-3.082E+04; 3.082E+04; -90.327
    0.310;   0.010;   0.300;-6.235E+02;-6.123E+04; 6.124E+04; -90.583
    0.340;   0.010;   0.330;-2.118E+03; 1.761E+04; 1.774E+04;  96.857
    0.370;   0.010;   0.360;-2.200E+03;-3.912E+04; 3.918E+04; -93.218
    0.400;   0.010;   0.390;-4.049E+03;-6.249E+04; 6.262E+04; -93.707
    0.430;   0.010;   0.420;-7.179E+03;-8.324E+04; 8.355E+04; -94.929
    0.460;   0.010;   0.450;-1.086E+04;-1.026E+05; 1.031E+05; -96.044
    0.490;   0.010;   0.480;-1.600E+04;-1.180E+05; 1.191E+05; -97.723
    0.520;   0.010;   0.510;-2.215E+04;-1.271E+05; 1.290E+05; -99.887
    0.550;   0.010;   0.540;-2.676E+04;-1.324E+05; 1.351E+05;-101.427
    0.580;   0.010;   0.570;-2.812E+04;-1.260E+05; 1.291E+05;-102.581
    0.610;   0.010;   0.600;-1.747E+04;-1.132E+05; 1.145E+05; -98.776
    0.640;   0.010;   0.630;-1.125E+04;-8.330E+04; 8.406E+04; -97.693
    0.670;   0.010;   0.660; 8.271E+03;-4.046E+04; 4.129E+04; -78.447
    0.700;   0.010;   0.690; 2.441E+04; 2.949E+04; 3.828E+04;  50.384
    0.730;   0.010;   0.720; 5.361E+04; 1.233E+05; 1.345E+05;  66.504
    0.760;   0.010;   0.750; 1.076E+05; 2.900E+05; 3.093E+05;  69.644
    0.790;   0.010;   0.780; 3.130E+05; 4.595E+05; 5.560E+05;  55.742
    0.820;   0.010;   0.810; 1.191E+06;-1.652E+05; 1.202E+06;  -7.901
    0.850;   0.010;   0.840;-3.327E+06; 3.339E+06; 4.713E+06; 134.902
    0.880;   0.010;   0.870;-8.381E+06; 2.290E+07; 2.438E+07; 110.105
    0.910;   0.010;   0.900; 1.990E+06; 1.710E+07; 1.722E+07;  83.363
    0.940;   0.010;   0.930;-7.840E+06;-5.411E+06; 9.526E+06;-145.387
