0.01,2.19E-10,-2.44E+00,2.44E+00,-90
0.04,-1.13E-10,-6.60E-01,6.60E-01,-90
0.07,4.05E-09,-4.57E-01,4.57E-01,-90
0.1,8.28E-08,-4.23E-01,4.23E-01,-90
0.13,7.20E-07,-4.19E-01,4.19E-01,-90
0.16,3.64E-06,-4.17E-01,4.17E-01,-89.999
0.19,1.77E-05,-4.06E-01,4.06E-01,-89.997
0.22,4.91E-05,-4.03E-01,4.03E-01,-89.993
0.25,1.26E-04,-3.96E-01,3.96E-01,-89.982
0.28,2.85E-04,-3.87E-01,3.87E-01,-89.958
0.31,5.77E-04,-3.76E-01,3.76E-01,-89.912
0.34,1.05E-03,-3.63E-01,3.63E-01,-89.834
0.37,1.75E-03,-3.48E-01,3.48E-01,-89.711
0.4,2.65E-03,-3.30E-01,3.30E-01,-89.54
0.43,3.62E-03,-3.11E-01,3.11E-01,-89.333
0.46,4.38E-03,-2.90E-01,2.90E-01,-89.133
0.49,4.45E-03,-2.67E-01,2.67E-01,-89.044
0.52,3.13E-03,-2.43E-01,2.43E-01,-89.261
0.55,-4.56E-04,-2.16E-01,2.16E-01,-90.121
0.58,-7.10E-03,-1.87E-01,1.87E-01,-92.172
0.61,-1.69E-02,-1.53E-01,1.54E-01,-96.295
0.64,-2.76E-02,-1.11E-01,1.14E-01,-103.985
0.67,-3.23E-02,-5.86E-02,6.69E-02,-118.814
0.7,-2.01E-02,-2.86E-03,2.03E-02,-171.911
0.73,1.08E-02,3.86E-02,4.01E-02,74.324
0.76,4.48E-02,5.33E-02,6.96E-02,49.992
0.79,6.51E-02,4.67E-02,8.01E-02,35.618
0.82,6.66E-02,3.01E-02,7.31E-02,24.293
0.85,5.03E-02,1.32E-02,5.20E-02,14.71
0.88,2.13E-02,4.62E-03,2.18E-02,12.212
0.91,-9.67E-03,8.18E-03,1.27E-02,139.776
0.94,-3.37E-02,1.96E-02,3.90E-02,149.762
0.97,-4.82E-02,3.31E-02,5.85E-02,145.518
1,-5.28E-02,4.53E-02,6.95E-02,139.408
1.03,-4.73E-02,5.19E-02,7.02E-02,132.321
1.06,-3.63E-02,4.88E-02,6.09E-02,126.663
1.09,-2.70E-02,3.82E-02,4.68E-02,125.259
1.12,-2.12E-02,2.61E-02,3.36E-02,129.07
1.15,-1.72E-02,1.57E-02,2.33E-02,137.612
1.18,-1.38E-02,8.32E-03,1.61E-02,148.982
1.21,-1.02E-02,3.92E-03,1.09E-02,158.987
1.24,-6.38E-03,1.59E-03,6.58E-03,166
1.27,-4.73E-03,1.41E-03,4.94E-03,163.395
1.3,-3.02E-03,6.14E-03,6.84E-03,116.207
1.33,1.54E-04,1.16E-02,1.16E-02,89.239
1.36,2.64E-03,1.66E-02,1.68E-02,80.96
1.39,3.89E-03,2.12E-02,2.16E-02,79.621
1.42,3.61E-03,2.56E-02,2.58E-02,81.969
1.45,2.98E-03,3.28E-02,3.30E-02,84.816
1.48,1.50E-02,3.46E-02,3.77E-02,66.534
0.01,3.66E-09,-5.24E+00,5.24E+00,-90
0.04,1.51E-10,-1.42E+00,1.42E+00,-90
